hg19	hg38	circBase	circAtlas	circBank	ArrayStar	HGNC	strand	spliced_length	circBase_type	CSCD_type	algorithm
chr19:44010870-44015718	chr19:43506718-43511566	hsa_circ_0051334	NA	hsa_circETHE1_005	ASCRP3003237	ETHE1	-	521	exonic	NA	NA
chr19:4405908-4409756	chr19:4405911-4409759	hsa_circ_0000876	hsa-CHAF1A_000001,hsa-CHAF1A_0001	hsa_circCHAF1A_002	ASCRP3005244	CHAF1A	+	908	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr19:4405908-4409756	chr19:4405911-4409759	hsa_circ_0000876	hsa-CHAF1A_000001	hsa_circCHAF1A_002	ASCRP3005244	CHAF1A	NA	908	exonic	Intergenic	circrna_finder
chr19:44085363-44085855	chr19:43581211-43581703	hsa_circ_0051348	hsa-PINLYP_000001,hsa-PINLYP_0001	hsa_circLOC390940_002	ASCRP3009330	PINLYP	+	294	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr19:44085363-44085855	chr19:43581211-43581703	hsa_circ_0051348	hsa-PINLYP_000001	hsa_circLOC390940_002	ASCRP3009330	L34079.1,PINLYP	NA	294	exonic	Intron	circrna_finder
chr19:4408899-4409756	chr19:4408902-4409759	hsa_circ_0048607	hsa-CHAF1A_0002	hsa_circCHAF1A_006	ASCRP3005387	CHAF1A	+	857	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr19:44128265-44131942	chr19:43624113-43627790	NA	NA	NA	ASCRP3010768	CADM4	-	NA	exonic	NA	NA
chr19:44159590-44160792	chr19:43655438-43656640	hsa_circ_0003090	NA	hsa_circPLAUR_007	ASCRP3006437	PLAUR	NA	297	exonic	Intergenic	circrna_finder
chr19:44159590-44160792	chr19:43655438-43656640	hsa_circ_0003090	hsa-PLAUR_0001	hsa_circPLAUR_007	ASCRP3006437	PLAUR	-	297	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr19:4421355-4421489	chr19:4421358-4421492	NA	NA	NA	ASCRP3013547	CHAF1A	+	NA	intronic	NA	NA
chr19:4430545-4432204	chr19:4430548-4432207	hsa_circ_0006240	hsa-CHAF1A_000004,hsa-CHAF1A_0003	hsa_circCHAF1A_013	ASCRP3007953	CHAF1A	+	349	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr19:44429476-44434152	chr19:43925324-43930000	hsa_circ_0109701	NA	hsa_circZNF45_001	ASCRP3002788	ZNF45	NA	4676	sense overlapping	Intergenic	circrna_finder,ciri,find_circ
chr19:44429476-44434152	chr19:43925324-43930000	hsa_circ_0109701	hsa-ZNF45_0005	hsa_circZNF45_001	ASCRP3002788	ZNF45	-	4676	sense overlapping	Exon,Intron	circrna_finder,find_circ
chr19:4445536-4447603	chr19:4445539-4447606	hsa_circ_0000877	NA	hsa_circMIR4746_001	ASCRP3001421	MIR4746,UBXN6	NA	2067	sense overlapping	Exon	ciri,find_circ
chr19:4446940-4447546	chr19:4446943-4447549	NA	NA	NA	ASCRP3006735	UBXN6	-	NA	intronic	NA	NA
chr19:44564901-44605080	chr19:44060748-44100927	hsa_circ_0000938	NA	hsa_circZNF223_001	ASCRP3006332	ZNF223	+	34957	sense overlapping	Intergenic	find_circ
chr19:4497954-4498912	chr19:4497957-4498915	hsa_circ_0109710	hsa-CTB-50L17_0004	hsa_circHDGFRP2_007	ASCRP3006327	HDGFL2,HDGFRP2	+	247	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr19:45296730-45297538	chr19:44793473-44794281	hsa_circ_0051401	hsa-CBLC_0002	hsa_circCBLC_003	ASCRP3004321	CBLC	+	225	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr19:45296730-45297538	chr19:44793473-44794281	hsa_circ_0051401	NA	hsa_circCBLC_003	ASCRP3004321	CBLC	NA	225	exonic	Intergenic	circrna_finder
chr19:45368527-45368917	chr19:44865270-44865660	hsa_circ_0051404	hsa-NECTIN2_0001	hsa_circPVRL2_002	ASCRP3011399	NECTIN2,PVRL2	+	390	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr19:45515193-45515534	chr19:45011935-45012276	hsa_circ_0051427	hsa-RELB_0004	hsa_circRELB_002	ASCRP3004232	RELB	+	341	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr19:45515193-45515534	chr19:45011935-45012276	hsa_circ_0051427	NA	hsa_circRELB_002	ASCRP3004232	RELB	NA	341	exonic	Intergenic	circrna_finder
chr19:45525310-45528995	chr19:45022052-45025737	hsa_circ_0051428	hsa-RELB_0005	hsa_circRELB_003	ASCRP3009524	RELB	+	382	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr19:45528586-45528995	chr19:45025328-45025737	hsa_circ_0008590	hsa-RELB_0002	hsa_circRELB_005	ASCRP3010067	RELB	+	224	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr19:45528586-45528995	chr19:45025328-45025737	hsa_circ_0008590	NA	hsa_circRELB_005	ASCRP3010067	RELB	NA	224	exonic	Intergenic	circrna_finder
chr19:45690588-45690998	chr19:45187330-45187740	hsa_circ_0109717	hsa-AC005779_000001,hsa-AC005779_0001	hsa_circAC005779.2_001	ASCRP3006181	AC005779.2,MARK4	+	265	exonic	Intron	circexplorer2,circrna_finder,ciri,find_circ
chr19:45690588-45690998	chr19:45187330-45187740	hsa_circ_0109717	hsa-AC005779_000001	hsa_circAC005779.2_001	ASCRP3006181	AC005779.2	NA	265	exonic	Intergenic	circrna_finder
chr19:45766370-45766625	chr19:45263112-45263367	hsa_circ_0000940	hsa-MARK4_000003,hsa-MARK4_0007	hsa_circMARK4_004	ASCRP3004608	MARK4	+	103	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr19:45766370-45766625	chr19:45263112-45263367	hsa_circ_0000940	hsa-MARK4_000003	hsa_circMARK4_004	ASCRP3004608	MARK4	NA	103	exonic	Intergenic	circrna_finder
chr19:45766370-45769539	chr19:45263112-45266281	hsa_circ_0051449	hsa-MARK4_000001,hsa-MARK4_0005	hsa_circMARK4_006	ASCRP3001276	MARK4	+	297	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr19:45766370-45769539	chr19:45263112-45266281	hsa_circ_0051449	hsa-MARK4_000001	hsa_circMARK4_006	ASCRP3001276	MARK4	NA	297	exonic	Intergenic	circrna_finder
chr19:45767941-45769539	chr19:45264683-45266281	hsa_circ_0051454	hsa-MARK4_000005,hsa-MARK4_0008	hsa_circMARK4_011	ASCRP3011177	MARK4	+	194	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr19:45767941-45769539	chr19:45264683-45266281	hsa_circ_0051454	hsa-MARK4_000005	hsa_circMARK4_011	ASCRP3011177	MARK4	NA	194	exonic	Intergenic	circrna_finder
chr19:45781180-45781873	chr19:45277922-45278615	hsa_circ_0000941	hsa-MARK4_000029,hsa-MARK4_0004	hsa_circMARK4_021	ASCRP3000583	MARK4	+	220	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr19:45781180-45781873	chr19:45277922-45278615	hsa_circ_0000941	hsa-MARK4_000029	hsa_circMARK4_021	ASCRP3000583	MARK4	NA	220	exonic	Intergenic	circrna_finder
chr19:45860527-45860957	chr19:45357269-45357699	hsa_circ_0051470	hsa-ERCC2_0004	hsa_circERCC2_013	ASCRP3006374	ERCC2	-	242	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr19:45871887-45872405	chr19:45368629-45369147	hsa_circ_0004546	NA	hsa_circERCC2_002	ASCRP3006362	ERCC2	NA	255	exonic	Intergenic	circrna_finder
chr19:45871887-45872405	chr19:45368629-45369147	hsa_circ_0004546	hsa-ERCC2_0001	hsa_circERCC2_002	ASCRP3006362	ERCC2	-	255	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr19:45885784-45889438	chr19:45382526-45386180	NA	hsa-PPP1R13L_000004,hsa-PPP1R13L_0004	NA	ASCRP3004345	PPP1R13L	-	NA	exonic	NA	NA
chr19:4589738-4589839	chr19:4589726-4589827	hsa_circ_0000878	NA	hsa_circ_chr19_00051	ASCRP3008578	NA	-	101	intergenic	NA	NA
chr19:45901262-45901597	chr19:45398004-45398339	hsa_circ_0008615	hsa-PPP1R13L_000001	hsa_circPPP1R13L_002	ASCRP3005675	PPP1R13L	NA	219	exonic	Intergenic	circrna_finder
chr19:45901262-45901597	chr19:45398004-45398339	hsa_circ_0008615	hsa-PPP1R13L_000001,hsa-PPP1R13L_0002	hsa_circPPP1R13L_002	ASCRP3005675	PPP1R13L	-	219	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr19:45916934-45920155	chr19:45413676-45416897	hsa_circ_0051490	NA	hsa_circERCC1_005	ASCRP3009078	ERCC1	NA	318	exonic	Intergenic	circrna_finder
chr19:45916934-45920155	chr19:45413676-45416897	hsa_circ_0051490	hsa-ERCC1_0004	hsa_circERCC1_005	ASCRP3009078	ERCC1	-	318	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr19:46020920-46021352	chr19:45517662-45518094	hsa_circ_0000942	hsa-VASP_000001,hsa-VASP_0001	hsa_circVASP_002	ASCRP3009163	VASP	+	338	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr19:46020920-46021352	chr19:45517662-45518094	hsa_circ_0000942	hsa-VASP_000001	hsa_circVASP_002	ASCRP3009163	VASP	NA	338	exonic	Intergenic	circrna_finder
chr19:46116798-46117958	chr19:45613540-45614700	hsa_circ_0008263	hsa-EML2_000001	hsa_circEML2_028	ASCRP3003469	EML2	NA	227	exonic	Intergenic	circrna_finder
chr19:46116798-46117958	chr19:45613540-45614700	hsa_circ_0008263	hsa-EML2_000001,hsa-EML2_0004	hsa_circEML2_028	ASCRP3003469	EML2	-	227	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr19:46133208-46133304	chr19:45629950-45630046	hsa_circ_0051527	NA	hsa_circEML2_017	ASCRP3010228	EML2	-	96	exonic	Exon,Intron	circexplorer2,circrna_finder,find_circ
chr19:46133214-46133304	chr19:45629956-45630046	NA	NA	NA	ASCRP3001806	EML2	-	NA	intronic	NA	NA
chr19:46190711-46195443	chr19:45687453-45692185	hsa_circ_0051546	NA	hsa_circSNRPD2_001	ASCRP3011554	SNRPD2	-	868	exonic	NA	NA
chr19:46281750-46282780	chr19:45778492-45779522	NA	hsa-DMPK_0011	NA	ASCRP3005906	DMPK	-	NA	exonic	NA	NA
chr19:46324641-46327133	chr19:45821383-45823875	hsa_circ_0109724	hsa-SYMPK_0006	hsa_circSYMPK_032	ASCRP3012808	SYMPK	-	403	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr19:46334641-46334846	chr19:45831383-45831588	hsa_circ_0008001	hsa-SYMPK_000001,hsa-SYMPK_0004	hsa_circSYMPK_031	ASCRP3004155	SYMPK	-	205	exonic	Exon	circexplorer2,circrna_finder,ciri,find_circ
chr19:46357432-46357765	chr19:45854174-45854507	hsa_circ_0002105	hsa-SYMPK_000015	hsa_circSYMPK_003	ASCRP3006544	SYMPK	NA	183	exonic	Intergenic	circrna_finder
chr19:46357432-46357765	chr19:45854174-45854507	hsa_circ_0002105	hsa-SYMPK_000015,hsa-SYMPK_0011	hsa_circSYMPK_003	ASCRP3006544	SYMPK	-	183	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr19:46832463-46834530	chr19:46329206-46331273	hsa_circ_0109731	hsa-HIF3A_000001,hsa-HIF3A_0002	hsa_circHIF3A_002	ASCRP3003958	HIF3A	+	390	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr19:46878860-46879831	chr19:46375603-46376574	hsa_circ_0003356	hsa-PPP5C_000002,hsa-PPP5C_0002	hsa_circPPP5C_001	ASCRP3007429	PPP5C	+	270	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr19:46878860-46879831	chr19:46375603-46376574	hsa_circ_0003356	hsa-PPP5C_000002	hsa_circPPP5C_001	ASCRP3007429	PPP5C	NA	270	exonic	Intergenic	circrna_finder
chr19:4702038-4705982	chr19:4702026-4705970	hsa_circ_0109734	NA	hsa_circDPP9_003	ASCRP3006607	DPP9	NA	699	exonic	Intergenic	circrna_finder
chr19:4702038-4705982	chr19:4702026-4705970	hsa_circ_0109734	hsa-DPP9_0005	hsa_circDPP9_003	ASCRP3006607	DPP9	-	699	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr19:47278139-47280662	chr19:46774882-46777405	hsa_circ_0051620	NA	hsa_circSLC1A5_019	ASCRP3012849	SLC1A5	-	1195	exonic	NA	NA
chr19:47285639-47285806	chr19:46782382-46782549	hsa_circ_0051637	hsa-SLC1A5_0002	hsa_circSLC1A5_011	ASCRP3012913	SLC1A5	-	167	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr19:47285639-47287816	chr19:46782382-46784559	hsa_circ_0002311	NA	hsa_circSLC1A5_005	ASCRP3013107	SLC1A5	NA	258	exonic	Intergenic	circrna_finder
chr19:47285639-47287816	chr19:46782382-46784559	hsa_circ_0002311	hsa-SLC1A5_0001	hsa_circSLC1A5_005	ASCRP3013107	SLC1A5	-	258	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr19:47285639-47291842	chr19:46782382-46788585	hsa_circ_0051638	NA	hsa_circSLC1A5_001	ASCRP3004780	SLC1A5	-	1444	exonic	NA	NA
chr19:47341422-47342056	chr19:46838165-46838799	hsa_circ_0051640	NA	hsa_circAP2S1_007	ASCRP3010538	AP2S1	-	443	exonic	NA	NA
chr19:47341422-47342835	chr19:46838165-46839578	hsa_circ_0051641	NA	hsa_circAP2S1_006	ASCRP3003705	AP2S1	-	557	exonic	NA	NA
chr19:47421744-47440665	chr19:46918487-46937408	hsa_circ_0000943	hsa-ARHGAP35_0006,hsa-intergenic_000022	hsa_circARHGAP35_002	ASCRP3001962	ARHGAP35	+	4014	sense overlapping	Exon,Intron	circrna_finder,ciri,find_circ
chr19:47421744-47440665	chr19:46918487-46937408	hsa_circ_0000943	hsa-intergenic_000022	hsa_circARHGAP35_002	ASCRP3001962	NA	NA	4014	sense overlapping	Intergenic	circrna_finder
chr19:47584769-47585552	chr19:47081512-47082295	hsa_circ_0109750	hsa-ZC3H4_000002	hsa_circZC3H4_009	ASCRP3008257	ZC3H4	NA	222	exonic	Intergenic	circrna_finder
chr19:47584769-47585552	chr19:47081512-47082295	hsa_circ_0109750	hsa-ZC3H4_000002,hsa-ZC3H4_0009	hsa_circZC3H4_009	ASCRP3008257	ZC3H4	-	222	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr19:47585118-47585318	chr19:47081861-47082061	hsa_circ_0092316	NA	hsa_circZC3H4_012	ASCRP3010020	ZC3H4	-	200	intronic	NA	NA
chr19:47597226-47597337	chr19:47093969-47094080	hsa_circ_0051657	NA	hsa_circZC3H4_004	ASCRP3004570	ZC3H4	-	111	exonic	Exon	circexplorer2,circrna_finder,find_circ
chr19:47646750-47658470	chr19:47143493-47155213	hsa_circ_0002444	hsa-SAE1_0002	hsa_circSAE1_002	ASCRP3003631	SAE1	+	529	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr19:47646750-47658470	chr19:47143493-47155213	hsa_circ_0002444	NA	hsa_circSAE1_002	ASCRP3003631	SAE1	NA	529	exonic	Intergenic	circrna_finder
chr19:47646750-47673180	chr19:47143493-47169923	hsa_circ_0007022	hsa-SAE1_0001	hsa_circSAE1_003	ASCRP3005936	SAE1	+	635	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr19:47646750-47673180	chr19:47143493-47169923	hsa_circ_0007022	NA	hsa_circSAE1_003	ASCRP3005936	SAE1	NA	635	exonic	Intergenic	circrna_finder
chr19:47767859-47768203	chr19:47264602-47264946	hsa_circ_0000944	hsa-CCDC9_000003,hsa-CCDC9_0002	hsa_circCCDC9_003	ASCRP3005600	CCDC9	+	258	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr19:47767859-47768203	chr19:47264602-47264946	hsa_circ_0000944	hsa-CCDC9_000003	hsa_circCCDC9_003	ASCRP3005600	CCDC9	NA	258	exonic	Intergenic	circrna_finder
chr19:47767862-47768203	chr19:47264605-47264946	NA	hsa-CCDC9_000004,hsa-CCDC9_0006	NA	ASCRP3003965	CCDC9	+	NA	sense overlapping	NA	NA
chr19:47858295-47858607	chr19:47355038-47355350	hsa_circ_0005188	hsa-DHX34_000009,hsa-DHX34_0010	hsa_circDHX34_007	ASCRP3009761	DHX34	+	312	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr19:47858295-47858607	chr19:47355038-47355350	hsa_circ_0005188	hsa-DHX34_000009	hsa_circDHX34_007	ASCRP3009761	DHX34	NA	312	exonic	Intergenic	circrna_finder
chr19:47861122-47865950	chr19:47357865-47362693	NA	hsa-DHX34_0005	NA	ASCRP3005226	DHX34	+	NA	exonic	NA	NA
chr19:47865732-47865950	chr19:47362475-47362693	hsa_circ_0051680	hsa-DHX34_000001,hsa-DHX34_0001	hsa_circDHX34_013	ASCRP3005466	DHX34	+	218	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr19:47865732-47865950	chr19:47362475-47362693	hsa_circ_0051680	hsa-DHX34_000001	hsa_circDHX34_013	ASCRP3005466	DHX34	NA	218	exonic	Intergenic	circrna_finder
chr19:47865737-47865950	chr19:47362480-47362693	NA	NA	NA	ASCRP3006668	DHX34	+	NA	intronic	NA	NA
chr19:47919908-47920607	chr19:47416651-47417350	hsa_circ_0003449	hsa-MEIS3_000001	hsa_circMEIS3_005	ASCRP3013044	MEIS3	NA	384	exonic	Intergenic	circrna_finder
chr19:47919908-47920607	chr19:47416651-47417350	hsa_circ_0003449	hsa-MEIS3_000001,hsa-MEIS3_0002	hsa_circMEIS3_005	ASCRP3013044	MEIS3	-	384	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr19:47920060-47920607	chr19:47416803-47417350	hsa_circ_0051685	NA	hsa_circMEIS3_004	ASCRP3011640	MEIS3	-	333	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr19:48216600-48246391	chr19:47713343-47743134	hsa_circ_0051695	NA	hsa_circEHD2_001	ASCRP3011767	EHD2	+	3584	exonic	NA	NA
chr19:48229068-48229481	chr19:47725811-47726224	hsa_circ_0003146	hsa-EHD2_000001,hsa-EHD2_0001	hsa_circEHD2_007	ASCRP3002099	AC010519.1,EHD2	+	413	exonic	Intron	circexplorer2,circrna_finder,ciri,find_circ
chr19:48229068-48229481	chr19:47725811-47726224	hsa_circ_0003146	hsa-EHD2_000001	hsa_circEHD2_007	ASCRP3002099	EHD2	NA	413	exonic	Intergenic	circrna_finder
chr19:48239625-48239790	chr19:47736368-47736533	hsa_circ_0051700	hsa-EHD2_0002	hsa_circEHD2_009	ASCRP3008047	EHD2	+	165	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr19:48248829-48248993	chr19:47745572-47745736	hsa_circ_0000945	hsa-GLTSCR2_0007	hsa_circGLTSCR2_001	ASCRP3006728	GLTSCR2,NOP53	+	164	sense overlapping	Exon	find_circ
chr19:48259219-48259759	chr19:47755962-47756502	hsa_circ_0092320	NA	hsa_circGLTSCR2_002	ASCRP3004367	GLTSCR2	+	540	intronic	NA	NA
chr19:48630533-48631277	chr19:48127276-48128020	hsa_circ_0051718	NA	hsa_circLIG1_023	ASCRP3007008	LIG1	NA	183	exonic	Intergenic	circrna_finder
chr19:48630533-48631277	chr19:48127276-48128020	hsa_circ_0051718	hsa-LIG1_0004	hsa_circLIG1_023	ASCRP3007008	LIG1	-	183	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr19:48660270-48660397	chr19:48157013-48157140	hsa_circ_0051732	NA	hsa_circLIG1_004	ASCRP3007848	LIG1	-	127	exonic	Exon,Intron	circexplorer2,circrna_finder,find_circ
chr19:48664628-48668880	chr19:48161371-48165623	hsa_circ_0109766	NA	hsa_circLIG1_001	ASCRP3005790	LIG1	NA	300	exonic	Intergenic	circrna_finder
chr19:48664628-48668880	chr19:48161371-48165623	hsa_circ_0109766	hsa-LIG1_0007	hsa_circLIG1_001	ASCRP3005790	LIG1	-	300	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr19:48917247-48919412	chr19:48413990-48416155	hsa_circ_0109773	hsa-GRIN2D_0001	hsa_circGRIN2D_001	ASCRP3009125	GRIN2D	+	650	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr19:48949251-48953623	chr19:48445994-48450366	hsa_circ_0000947	NA	hsa_circGRWD1_001	ASCRP3006734	GRWD1	+	533	sense overlapping	NA	NA
chr19:48949641-48950100	chr19:48446384-48446843	NA	hsa-GRWD1_0001	NA	ASCRP3011018	GRWD1	+	NA	exonic	NA	NA
chr19:49094865-49096073	chr19:48591608-48592816	hsa_circ_0051756	NA	hsa_circSULT2B1_001	ASCRP3007635	SULT2B1	+	222	exonic	Exon,Intron	circexplorer2,circrna_finder,find_circ
chr19:49094865-49096073	chr19:48591608-48592816	hsa_circ_0051756	NA	hsa_circSULT2B1_001	ASCRP3007635	AC008403.3,SULT2B1	NA	222	exonic	Intron	circrna_finder
chr19:49136700-49136912	chr19:48633443-48633655	hsa_circ_0003912	hsa-DBP_000001	hsa_circDBP_003	ASCRP3003734	DBP	NA	212	exonic	Intergenic	circrna_finder
chr19:49136700-49136912	chr19:48633443-48633655	hsa_circ_0003912	hsa-DBP_000001,hsa-DBP_0001	hsa_circDBP_003	ASCRP3003734	DBP	-	212	exonic	Exon	circexplorer2,circrna_finder,ciri,find_circ
chr19:49298318-49303095	chr19:48795061-48799838	hsa_circ_0051778	NA	hsa_circBCAT2_003	ASCRP3013549	BCAT2	-	1012	exonic	NA	NA
chr19:49348626-49348873	chr19:48845369-48845616	hsa_circ_0051781	hsa-PLEKHA4_000003	hsa_circPLEKHA4_004	ASCRP3013006	PLEKHA4	NA	177	exonic	Intergenic	circrna_finder
chr19:49348626-49348873	chr19:48845369-48845616	hsa_circ_0051781	hsa-PLEKHA4_000003,hsa-PLEKHA4_0003	hsa_circPLEKHA4_004	ASCRP3013006	PLEKHA4	-	177	exonic	Exon	circexplorer2,circrna_finder,ciri,find_circ
chr19:49387188-49388817	chr19:48883931-48885560	NA	NA	NA	ASCRP3012684	TULP2	-	NA	exonic	NA	NA
chr19:49416267-49416821	chr19:48913010-48913564	hsa_circ_0002084	hsa-NUCB1_000001,hsa-NUCB1_0002	hsa_circNUCB1_010	ASCRP3000392	NUCB1	+	277	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr19:49416267-49416821	chr19:48913010-48913564	hsa_circ_0002084	hsa-NUCB1_000001	hsa_circNUCB1_010	ASCRP3000392	NUCB1,NUCB1-AS1	NA	277	exonic	Intron	circrna_finder
chr19:49422325-49424446	chr19:48919068-48921189	hsa_circ_0000948	NA	hsa_circNUCB1_011	ASCRP3006243	NUCB1	-	2121	antisense	NA	NA
chr19:4944143-4947223	chr19:4944131-4947211	hsa_circ_0009107	hsa-UHRF1_0004	hsa_circUHRF1_011	ASCRP3002435	UHRF1	+	444	exonic	NA	NA
chr19:49458943-49464519	chr19:48955686-48961262	hsa_circ_0051799	NA	hsa_circBAX_003	ASCRP3008620	BAX	+	736	exonic	NA	NA
chr19:49459454-49464519	chr19:48956197-48961262	hsa_circ_0051800	NA	hsa_circBAX_004	ASCRP3003278	BAX	+	589	exonic	NA	NA
chr19:4947116-4951008	chr19:4947104-4950996	NA	hsa-UHRF1_0001	NA	ASCRP3007902	UHRF1	+	NA	exonic	NA	NA
chr19:49497155-49519182	chr19:48993898-49015925	hsa_circ_0051822	NA	hsa_circRUVBL2_002	ASCRP3008441	RUVBL2	+	1488	exonic	NA	NA
chr19:49506535-49519182	chr19:49003278-49015925	hsa_circ_0051825	NA	hsa_circRUVBL2_005	ASCRP3002509	RUVBL2	+	1408	exonic	NA	NA
chr19:49699696-49700131	chr19:49196439-49196874	hsa_circ_0005317	hsa-TRPM4_0004	hsa_circTRPM4_003	ASCRP3004464	TRPM4	+	435	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr19:49699696-49700131	chr19:49196439-49196874	hsa_circ_0005317	NA	hsa_circTRPM4_003	ASCRP3004464	TRPM4	NA	435	exonic	Intergenic	circrna_finder
chr19:49703556-49705398	chr19:49200299-49202141	hsa_circ_0051859	hsa-TRPM4_0005	hsa_circTRPM4_004	ASCRP3003541	TRPM4	+	486	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr19:49838970-49842193	chr19:49335713-49338936	hsa_circ_0051861	hsa-CD37_0004	hsa_circCD37_001	ASCRP3004647	CD37	+	615	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr19:49994035-49994121	chr19:49490778-49490864	hsa_circ_0051899	NA	hsa_circRPL13A_016	ASCRP3010071	RPL13A	+	86	exonic	NA	NA
chr19:49999633-50002944	chr19:49496376-49499687	hsa_circ_0051907	NA	hsa_circRPS11_002	ASCRP3002558	RPS11	+	609	sense overlapping	NA	NA
chr19:50000450-50002944	chr19:49497193-49499687	hsa_circ_0051908	NA	hsa_circRPS11_003	ASCRP3000270	RPS11	+	514	sense overlapping	NA	NA
chr19:50117789-50119476	chr19:49614532-49616219	hsa_circ_0109794	hsa-PRR12_000001,hsa-PRR12_0001	hsa_circPRR12_003	ASCRP3002105	PRR12	+	724	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr19:5016267-5033042	chr19:5016256-5033031	hsa_circ_0048682	hsa-KDM4B_000014,hsa-KDM4B_0005	hsa_circKDM4B_004	ASCRP3005473	KDM4B	+	249	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr19:5016267-5033042	chr19:5016256-5033031	hsa_circ_0048682	hsa-KDM4B_000014	hsa_circKDM4B_004	ASCRP3005473	KDM4B	NA	249	exonic	Intergenic	circrna_finder
chr19:5016267-5041262	chr19:5016256-5041251	hsa_circ_0006448	hsa-KDM4B_000005,hsa-KDM4B_0008	hsa_circKDM4B_005	ASCRP3013270	KDM4B	+	540	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr19:5016267-5041262	chr19:5016256-5041251	hsa_circ_0006448	hsa-KDM4B_000005	hsa_circKDM4B_005	ASCRP3013270	KDM4B	NA	540	exonic	Intergenic	circrna_finder
chr19:5016267-5047680	chr19:5016256-5047669	hsa_circ_0048683	hsa-KDM4B_000007,hsa-KDM4B_0004	hsa_circKDM4B_006	ASCRP3005813	KDM4B	+	734	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr19:5016267-5047680	chr19:5016256-5047669	hsa_circ_0048683	hsa-KDM4B_000007	hsa_circKDM4B_006	ASCRP3005813	KDM4B	NA	734	exonic	Intergenic	circrna_finder
chr19:50172107-50172372	chr19:49668850-49669115	hsa_circ_0051933	hsa-BCL2L12_0001	hsa_circBCL2L12_004	ASCRP3008329	BCL2L12	+	179	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr19:50172107-50172372	chr19:49668850-49669115	hsa_circ_0051933	NA	hsa_circBCL2L12_004	ASCRP3008329	BCL2L12	NA	179	exonic	Intergenic	circrna_finder
