hg19	hg38	circBase	circAtlas	circBank	ArrayStar	HGNC	strand	spliced_length	circBase_type	CSCD_type	algorithm
chr1:233344263-233372726	chr1:233208517-233236980	hsa_circ_0006415	hsa-PCNX2_0022	hsa_circPCNXL2_036	ASCRP3004487	PCNX2,PCNXL2	-	641	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:233353644-233363117	chr1:233217898-233227371	hsa_circ_0003314	hsa-PCNX2_0015,hsa-PCNXL2_000001	hsa_circPCNXL2_045	ASCRP3001260	PCNX2,PCNXL2	-	333	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:233353644-233372726	chr1:233217898-233236980	hsa_circ_0016979	hsa-PCNX2_0020,hsa-PCNXL2_000009	hsa_circPCNXL2_035	ASCRP3001259	PCNX2,PCNXL2	-	469	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:233482187-233498039	chr1:233346441-233362293	hsa_circ_0112428	hsa-MLK4_000001,hsa-RP5-862P8_0001	hsa_circKIAA1804_002	ASCRP3002425	MAP3K21	+	747	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:23356961-23377013	chr1:23030468-23050520	hsa_circ_0009061	hsa-KDM1A_000054,hsa-KDM1A_0031	hsa_circKDM1A_006	ASCRP3009420	KDM1A	+	360	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:23356961-23385660	chr1:23030468-23059167	hsa_circ_0007822	hsa-KDM1A_000012,hsa-KDM1A_0013	hsa_circKDM1A_008	ASCRP3000033	KDM1A	+	816	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:23380253-23384058	chr1:23053760-23057565	hsa_circ_0010811	hsa-KDM1A_0016	hsa_circKDM1A_025	ASCRP3012499	KDM1A	+	361	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:235409734-235424067	chr1:235246419-235260752	hsa_circ_0112500	hsa-ARID4B_0002	hsa_circARID4B_002	ASCRP3000801	ARID4B	-	440	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:235582731-235597595	chr1:235419416-235434280	hsa_circ_0017051	hsa-TBCE_0007	hsa_circTBCE_004	ASCRP3010759	AL357556.3,TBCE	+	422	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:235582787-235590554	chr1:235419472-235427239	hsa_circ_0006474	hsa-TBCE_000028,hsa-TBCE_0027	hsa_circTBCE_005	ASCRP3012804	AL357556.3,TBCE	+	189	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:235628952-235634274	chr1:235465635-235470960	hsa_circ_0112521	hsa-B3GALNT2_0007	hsa_circB3GALNT2_021	ASCRP3010934	B3GALNT2	-	190	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:235634163-235647831	chr1:235470849-235484515	hsa_circ_0017067	hsa-B3GALNT2_000002,hsa-B3GALNT2_0001	hsa_circB3GALNT2_014	ASCRP3009728	B3GALNT2	-	401	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:235634163-235658138	chr1:235470849-235494828	hsa_circ_0017069	hsa-B3GALNT2_000012,hsa-B3GALNT2_0008	hsa_circB3GALNT2_008	ASCRP3009483	B3GALNT2	-	650	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:235643369-235658138	chr1:235480053-235494828	hsa_circ_0002343	hsa-B3GALNT2_000001,hsa-B3GALNT2_0002	hsa_circB3GALNT2_007	ASCRP3005228	B3GALNT2	-	539	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:235840390-235860572	chr1:235677090-235697272	hsa_circ_0017077	hsa-LYST_000020,hsa-LYST_0031	hsa_circLYST_039	ASCRP3010797	LYST	-	664	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:235993525-235996967	chr1:235830225-235833667	hsa_circ_0005899	hsa-LYST_000002,hsa-LYST_0023	hsa_circLYST_002	ASCRP3009790	LYST	-	289	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:236175220-236212289	chr1:236011920-236048989	hsa_circ_0112548	hsa-NID1_000018,hsa-NID1_0020	hsa_circNID1_004	ASCRP3012872	NID1	-	2302	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:236187369-236201553	chr1:236024069-236038253	hsa_circ_0017105	hsa-NID1_000002,hsa-NID1_0002	hsa_circNID1_008	ASCRP3007483	NID1	-	993	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:236192849-236201553	chr1:236029549-236038253	hsa_circ_0017109	hsa-NID1_0004	hsa_circNID1_006	ASCRP3003891	NID1	-	603	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:236332005-236343328	chr1:236168705-236180028	hsa_circ_0112550	hsa-GPR137B_000002,hsa-GPR137B_0003	hsa_circGPR137B_002	ASCRP3009158	GPR137B	+	423	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:236332005-236347206	chr1:236168705-236183906	hsa_circ_0112551	hsa-GPR137B_000003,hsa-GPR137B_0001	hsa_circGPR137B_003	ASCRP3011516	GPR137B	+	552	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:236920785-236923089	chr1:236757485-236759789	hsa_circ_0112597	hsa-ACTN2_0022	hsa_circACTN2_012	ASCRP3008532	ACTN2	+	213	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:236969443-236979843	chr1:236806143-236816543	hsa_circ_0004039	hsa-MTR_000067,hsa-MTR_0013	hsa_circMTR_011	ASCRP3000424	MTR	+	515	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:236987418-236990196	chr1:236824118-236826896	hsa_circ_0007875	hsa-MTR_000005,hsa-MTR_0014	hsa_circMTR_024	ASCRP3011112	MTR	+	231	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:237023132-237026854	chr1:236859832-236863554	hsa_circ_0003929	hsa-MTR_000003,hsa-MTR_0001	hsa_circMTR_042	ASCRP3002596	MTR	+	452	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:23735156-23745632	chr1:23408663-23419139	hsa_circ_0112616	hsa-TCEA3_000011,hsa-TCEA3_0001	hsa_circTCEA3_001	ASCRP3006245	TCEA3	-	374	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:237538016-237580423	chr1:237374716-237417123	hsa_circ_0112628	hsa-RYR2_000139,hsa-RYR2_0089	hsa_circRYR2_015	ASCRP3012619	RYR2	+	464	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:24130889-24147083	chr1:23804399-23820593	hsa_circ_0004014	hsa-HMGCL_000003,hsa-HMGCL_0004	hsa_circHMGCL_005	ASCRP3007548	HMGCL	-	816	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:24140679-24147083	chr1:23814189-23820593	hsa_circ_0003757	hsa-HMGCL_000001,hsa-HMGCL_0002	hsa_circHMGCL_002	ASCRP3002725	HMGCL	-	437	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:243385025-243388623	chr1:243221723-243225321	hsa_circ_0005749	hsa-CEP170_0006	hsa_circCEP170_003	ASCRP3004887	CEP170	-	236	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:243456392-243542165	chr1:243293090-243378863	hsa_circ_0017235	hsa-SDCCAG8_000005,hsa-SDCCAG8_0011	hsa_circSDCCAG8_019	ASCRP3003590	SDCCAG8	+	1070	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:243542022-243589860	chr1:243378720-243426558	hsa_circ_0112762	hsa-SDCCAG8_000012,hsa-SDCCAG8_0014	hsa_circSDCCAG8_030	ASCRP3001165	SDCCAG8	+	512	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:243708811-243736350	chr1:243545509-243573048	hsa_circ_0000199	hsa-AKT3_000105,hsa-AKT3_0008	hsa_circAKT3_047	ASCRP3012573	AKT3	-	555	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:244579282-244587689	chr1:244415980-244424387	hsa_circ_0017264	hsa-ADSS_0004	hsa_circADSS_004	ASCRP3001375	ADSS,ADSS2	-	762	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:24495906-24507344	chr1:24169416-24180854	hsa_circ_0010906	hsa-IFNLR1_000001,hsa-IFNLR1_0001	hsa_circIL28RA_001	ASCRP3007689	IFNLR1,IL28RA	-	309	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:245165422-245180628	chr1:245002120-245017326	hsa_circ_0008294	hsa-EFCAB2_000013,hsa-EFCAB2_0010	hsa_circEFCAB2_002	ASCRP3004901	EFCAB2	+	197	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:245530135-245530669	chr1:245366833-245367367	hsa_circ_0009150	hsa-KIF26B_0001	hsa_circKIF26B_001	ASCRP3009984	KIF26B	+	534	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:245530135-245583047	chr1:245366833-245419745	hsa_circ_0017280	hsa-KIF26B_0005	hsa_circKIF26B_003	ASCRP3007062	KIF26B	+	701	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:246078831-246093239	chr1:245915529-245929937	hsa_circ_0005090	hsa-SMYD3_000020,hsa-SMYD3_0002	hsa_circSMYD3_023	ASCRP3007208	SMYD3	-	282	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:246490502-246498776	chr1:246327200-246335474	hsa_circ_0017306	hsa-SMYD3_000021,hsa-SMYD3_0017	hsa_circSMYD3_010	ASCRP3007211	SMYD3	-	303	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:246754813-246755243	chr1:246591511-246591941	hsa_circ_0017310	hsa-CNST_000002,hsa-CNST_0007	hsa_circCNST_002	ASCRP3002407	CNST	+	430	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:247322307-247323115	chr1:247159005-247159813	hsa_circ_0017348	hsa-ZNF124_000001,hsa-ZNF124_0002	hsa_circZNF124_006	ASCRP3000337	ZNF124	-	188	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:24857707-24859744	chr1:24531217-24533254	hsa_circ_0004802	hsa-RCAN3_000002,hsa-RCAN3_0001	hsa_circRCAN3_004	ASCRP3012981	RCAN3	+	346	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:24973157-24975520	chr1:24646666-24649029	hsa_circ_0010913	hsa-SRRM1_0005	hsa_circSRRM1_002	ASCRP3011394	SRRM1	+	294	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:24989150-24989715	chr1:24662659-24663224	hsa_circ_0010921	hsa-SRRM1_0008	hsa_circSRRM1_011	ASCRP3004454	SRRM1	+	565	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:25678116-25679465	chr1:25351625-25352974	hsa_circ_0010931	hsa-TMEM50A_000003,hsa-TMEM50A_0005	hsa_circTMEM50A_009	ASCRP3012361	TMEM50A	+	161	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:26584087-26586293	chr1:26257596-26259802	hsa_circ_0000033	hsa-CEP85_000003,hsa-CEP85_0006	hsa_circCEP85_013	ASCRP3003252	CEP85	+	438	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:26594973-26596105	chr1:26268482-26269614	hsa_circ_0112926	hsa-CEP85_000014,hsa-CEP85_0003	hsa_circCEP85_016	ASCRP3001856	CEP85	+	308	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:26620695-26624553	chr1:26294204-26298062	hsa_circ_0112928	hsa-UBXN11_000001,hsa-UBXN11_0001	hsa_circUBXN11_002	ASCRP3003616	UBXN11	-	360	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:26772806-26774151	chr1:26446315-26447660	hsa_circ_0000034	hsa-DHDDS_000001,hsa-DHDDS_0004	hsa_circDHDDS_006	ASCRP3003667	DHDDS	+	219	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:26772806-26786635	chr1:26446315-26460144	hsa_circ_0011000	hsa-DHDDS_0002	hsa_circDHDDS_009	ASCRP3002503	DHDDS	+	442	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:26784281-26786635	chr1:26457790-26460144	hsa_circ_0007537	hsa-DHDDS_000003,hsa-DHDDS_0006	hsa_circDHDDS_013	ASCRP3004205	DHDDS	+	223	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:27056141-27059283	chr1:26729650-26732792	hsa_circ_0008494	hsa-ARID1A_000017,hsa-ARID1A_0001	hsa_circARID1A_002	ASCRP3007578	ARID1A	+	783	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:27087346-27089776	chr1:26760855-26763285	hsa_circ_0006913	hsa-ARID1A_0002	hsa_circARID1A_008	ASCRP3003018	ARID1A	+	812	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:27223791-27224216	chr1:26897300-26897725	hsa_circ_0011032	hsa-GPATCH3_000001,hsa-GPATCH3_0001	hsa_circGPATCH3_001	ASCRP3007620	GPATCH3	-	425	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:27267947-27268309	chr1:26941456-26941818	hsa_circ_0003940	hsa-NUDC_000001,hsa-NUDC_0005	hsa_circNUDC_004	ASCRP3005064	NUDC	+	270	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:27269150-27269556	chr1:26942659-26943065	hsa_circ_0005087	hsa-NUDC_000006,hsa-NUDC_0004	hsa_circNUDC_008	ASCRP3008984	NUDC	+	312	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:27432375-27436268	chr1:27105884-27109777	hsa_circ_0007283	hsa-SLC9A1_000002,hsa-SLC9A1_0002	hsa_circSLC9A1_003	ASCRP3002768	SLC9A1	-	672	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:27440316-27440777	chr1:27113825-27114286	hsa_circ_0002380	hsa-SLC9A1_000001,hsa-SLC9A1_0001	hsa_circSLC9A1_001	ASCRP3004633	SLC9A1	-	461	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:28233438-28233793	chr1:27906927-27907282	hsa_circ_0005866	hsa-RPA2_000001,hsa-RPA2_0001	hsa_circRPA2_003	ASCRP3013158	RPA2	-	216	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:28362054-28369161	chr1:28035543-28042650	hsa_circ_0011120	hsa-EYA3_0009	hsa_circEYA3_011	ASCRP3003558	EYA3	-	284	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:28362054-28374937	chr1:28035543-28048426	hsa_circ_0008057	hsa-EYA3_000041,hsa-EYA3_0001	hsa_circEYA3_007	ASCRP3011008	EYA3	-	328	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:28362054-28384605	chr1:28035543-28058094	hsa_circ_0007895	hsa-EYA3_000003,hsa-EYA3_0027	hsa_circEYA3_004	ASCRP3000151	EYA3	-	429	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:28365349-28369161	chr1:28038838-28042650	hsa_circ_0011122	hsa-EYA3_0013	hsa_circEYA3_010	ASCRP3001192	EYA3	-	147	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:28598184-28600669	chr1:28271673-28274158	hsa_circ_0011129	NA	hsa_circSESN2_003	ASCRP3008030	SESN2	+	864	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:28800065-28800663	chr1:28473553-28474151	hsa_circ_0002909	hsa-PHACTR4_000004,hsa-PHACTR4_0010	hsa_circPHACTR4_010	ASCRP3009423	PHACTR4	+	598	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:28800065-28802803	chr1:28473553-28476291	hsa_circ_0000038	hsa-PHACTR4_000001,hsa-PHACTR4_0009	hsa_circPHACTR4_011	ASCRP3011373	PHACTR4	+	783	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:28802618-28807116	chr1:28476106-28480604	hsa_circ_0112968	hsa-PHACTR4_000005,hsa-PHACTR4_0003	hsa_circPHACTR4_016	ASCRP3007717	PHACTR4	+	339	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:28817462-28819603	chr1:28490950-28493091	hsa_circ_0112976	hsa-PHACTR4_0035	hsa_circPHACTR4_026	ASCRP3003072	PHACTR4	+	277	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:28887144-28887910	chr1:28560632-28561398	hsa_circ_0011153	hsa-TRNAU1AP_0001	hsa_circTRNAU1AP_003	ASCRP3000152	TRNAU1AP	+	301	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:28907071-28907741	chr1:28580559-28581229	hsa_circ_0005174	hsa-SNHG12_0001	hsa_circSNHG12_002	ASCRP3009862	SNHG12	-	206	exonic	Exon	circexplorer2,circrna_finder,ciri,find_circ
chr1:28931883-28948677	chr1:28605371-28622165	hsa_circ_0011159	hsa-TAF12_000002,hsa-TAF12_0002	hsa_circTAF12_003	ASCRP3005830	TAF12	-	534	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:28944464-28948677	chr1:28617952-28622165	hsa_circ_0011162	hsa-TAF12_000001,hsa-TAF12_0001	hsa_circTAF12_001	ASCRP3009855	TAF12	-	330	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:29010094-29023596	chr1:28683582-28697084	hsa_circ_0011163	hsa-GMEB1_000003,hsa-GMEB1_0002	hsa_circGMEB1_002	ASCRP3007018	GMEB1	+	658	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:29068914-29070498	chr1:28742402-28743986	hsa_circ_0000039	hsa-YTHDF2_000003,hsa-YTHDF2_0001	hsa_circYTHDF2_003	ASCRP3005649	YTHDF2	+	1584	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:29313942-29314417	chr1:28987430-28987905	hsa_circ_0011167	hsa-EPB41_000002,hsa-EPB41_0001	hsa_circEPB41_003	ASCRP3001334	EPB41	+	475	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:29313942-29323831	chr1:28987430-28997319	hsa_circ_0011168	hsa-EPB41_0022	hsa_circEPB41_005	ASCRP3002080	EPB41	+	873	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:29362337-29365938	chr1:29035825-29039426	hsa_circ_0000042	hsa-EPB41_000001,hsa-EPB41_0021	hsa_circEPB41_017	ASCRP3005395	EPB41	+	271	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:29481207-29481422	chr1:29154695-29154910	hsa_circ_0006602	hsa-SRSF4_000027,hsa-SRSF4_0002	hsa_circSRSF4_006	ASCRP3008401	SRSF4	-	215	exonic	Exon	circexplorer2,circrna_finder,ciri,find_circ
chr1:29585016-29587415	chr1:29258504-29260903	hsa_circ_0003904	hsa-PTPRU_000001,hsa-PTPRU_0004	hsa_circPTPRU_004	ASCRP3005240	PTPRU	+	939	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:31447497-31454252	chr1:30974650-30981405	hsa_circ_0011245	hsa-PUM1_0057	hsa_circPUM1_031	ASCRP3010641	PUM1	-	348	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:31452908-31468067	chr1:30980061-30995220	hsa_circ_0002452	hsa-PUM1_0004	hsa_circPUM1_023	ASCRP3009138	PUM1	-	634	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:31465236-31468067	chr1:30992389-30995220	hsa_circ_0000043	hsa-PUM1_000002,hsa-PUM1_0014	hsa_circPUM1_021	ASCRP3009444	PUM1	-	438	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:31465236-31479949	chr1:30992389-31007102	hsa_circ_0000044	hsa-PUM1_000003,hsa-PUM1_0022	hsa_circPUM1_016	ASCRP3009678	PUM1	-	726	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:31478699-31479949	chr1:31005852-31007102	hsa_circ_0004949	hsa-PUM1_000070,hsa-PUM1_0023	hsa_circPUM1_015	ASCRP3009142	PUM1	-	288	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:31532050-31532424	chr1:31059203-31059577	hsa_circ_0000045	hsa-PUM1_000007,hsa-PUM1_0073	hsa_circPUM1_004	ASCRP3003425	PUM1	-	374	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:31764759-31766195	chr1:31291912-31293348	hsa_circ_0011267	hsa-SNRNP40_0005	hsa_circSNRNP40_002	ASCRP3010167	SNRNP40	-	224	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:31810021-31811895	chr1:31337174-31339048	hsa_circ_0009057	hsa-ZCCHC17_000004,hsa-ZCCHC17_0008	hsa_circZCCHC17_006	ASCRP3012455	ZCCHC17	+	193	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:31810021-31821821	chr1:31337174-31348974	hsa_circ_0007249	hsa-ZCCHC17_000016,hsa-ZCCHC17_0001	hsa_circZCCHC17_008	ASCRP3002525	ZCCHC17	+	440	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:31896539-31899670	chr1:31423692-31426823	hsa_circ_0011279	hsa-SERINC2_000002,hsa-SERINC2_0001	hsa_circSERINC2_007	ASCRP3007054	SERINC2	+	741	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:32375638-32377427	chr1:31910037-31911826	hsa_circ_0005674	hsa-PTP4A2_0004	hsa_circPTP4A2_012	ASCRP3004493	AL136115.2,PTP4A2	-	206	exonic	Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:32377296-32385259	chr1:31911695-31919658	hsa_circ_0004893	hsa-PTP4A2_000004,hsa-PTP4A2_0007	hsa_circPTP4A2_006	ASCRP3002456	AL136115.2,PTP4A2	-	913	exonic	Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:32381495-32385259	chr1:31915894-31919658	hsa_circ_0007364	hsa-PTP4A2_000015,hsa-PTP4A2_0001	hsa_circPTP4A2_004	ASCRP3009204	AL136115.2,PTP4A2	-	782	exonic	Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:32497124-32504220	chr1:32031523-32038619	hsa_circ_0113042	hsa-KHDRBS1_000002,hsa-KHDRBS1_0009	hsa_circKHDRBS1_006	ASCRP3011036	KHDRBS1	+	751	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:32502510-32504220	chr1:32036909-32038619	hsa_circ_0007231	hsa-KHDRBS1_000001,hsa-KHDRBS1_0007	hsa_circKHDRBS1_010	ASCRP3005897	KHDRBS1	+	404	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:32557275-32566163	chr1:32091674-32100562	hsa_circ_0006349	hsa-TMEM39B_0001	hsa_circTMEM39B_002	ASCRP3007965	TMEM39B	+	646	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:32560384-32566163	chr1:32094783-32100562	hsa_circ_0003601	hsa-TMEM39B_000002,hsa-TMEM39B_0003	hsa_circTMEM39B_003	ASCRP3004049	TMEM39B	+	309	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:32653554-32655850	chr1:32187953-32190249	hsa_circ_0003238	hsa-TXLNA_0001	hsa_circTXLNA_010	ASCRP3009148	TXLNA	+	366	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:32689634-32690076	chr1:32224033-32224475	hsa_circ_0011377	hsa-EIF3I_000006,hsa-EIF3I_0005	hsa_circEIF3I_008	ASCRP3003535	EIF3I	+	154	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:32691771-32692131	chr1:32226170-32226530	hsa_circ_0011385	hsa-EIF3I_000001,hsa-EIF3I_0001	hsa_circEIF3I_017	ASCRP3010210	EIF3I	+	278	exonic	Exon	circexplorer2,circrna_finder,ciri,find_circ
chr1:32694099-32694809	chr1:32228498-32229208	hsa_circ_0004240	hsa-EIF3I_000002,hsa-EIF3I_0003	hsa_circEIF3I_026	ASCRP3006184	EIF3I	+	275	exonic	Exon	circexplorer2,circrna_finder,ciri,find_circ
chr1:33058531-33060824	chr1:32592930-32595223	hsa_circ_0002306	hsa-ZBTB8A_000001,hsa-ZBTB8A_0002	hsa_circZBTB8A_009	ASCRP3007901	AL033529.1,ZBTB8A	+	994	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:33093108-33100393	chr1:32627507-32634792	hsa_circ_0011424	NA	hsa_circZBTB8OS_004	ASCRP3010253	ZBTB8OS	-	320	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:33099245-33099673	chr1:32633644-32634072	hsa_circ_0011426	hsa-ZBTB8OS_000003,hsa-ZBTB8OS_0005	hsa_circZBTB8OS_007	ASCRP3008611	ZBTB8OS	-	205	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:33099245-33100393	chr1:32633644-32634792	hsa_circ_0007516	hsa-ZBTB8OS_0001	hsa_circZBTB8OS_002	ASCRP3002580	ZBTB8OS	-	230	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:33133825-33138502	chr1:32668224-32672901	hsa_circ_0008672	hsa-RBBP4_0002	hsa_circRBBP4_005	ASCRP3001730	RBBP4	+	902	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:33160465-33161645	chr1:32694864-32696044	hsa_circ_0004895	hsa-SYNC_0002	hsa_circSYNC_001	ASCRP3004254	SYNC	-	1180	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:33272082-33276658	chr1:32806481-32811057	hsa_circ_0011448	hsa-YARS_0005	hsa_circYARS_004	ASCRP3006397	YARS,YARS1	-	453	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:33290913-33295668	chr1:32825312-32830067	hsa_circ_0011450	hsa-S100PBP_000017,hsa-S100PBP_0001	hsa_circS100PBP_002	ASCRP3010929	S100PBP	+	1143	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:33290913-33318767	chr1:32825312-32853166	hsa_circ_0011451	hsa-S100PBP_000001,hsa-S100PBP_0002	hsa_circS100PBP_003	ASCRP3006080	S100PBP	+	1231	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:33478807-33480195	chr1:33013206-33014594	hsa_circ_0011462	hsa-AK2_0001	hsa_circAK2_003	ASCRP3010310	AK2	-	269	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
chr1:33623853-33625545	chr1:33158252-33159944	hsa_circ_0113080	hsa-TRIM62_0001	hsa_circTRIM62_002	ASCRP3006584	TRIM62	-	373	exonic	Exon,Intron	circexplorer2,circrna_finder,ciri,find_circ
