hg19	hg38	circBase	circAtlas	circBank	ArrayStar	HGNC	strand	spliced_length	circBase_type	CSCD_type	algorithm
chr20:5086833-5090091	chr20:5106187-5109445	hsa_circ_0006055	NA	hsa_circC20orf30_002	ASCRP3013080	NA	NA	237	exonic	Intergenic	circRNA_finder
chr20:5086833-5090091	chr20:5106187-5109445	hsa_circ_0006055	hsa-TMEM230_0001	hsa_circC20orf30_002	ASCRP3013080	TMEM230	-	237	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr20:5183546-5183661	chr20:5202900-5203015	hsa_circ_0001129	NA	hsa_circ_chr20_00002	ASCRP3003340	NA	+	115	intergenic	NA	NA
chr20:54940142-54940318	chr20:56365086-56365262	hsa_circ_0115493	hsa-FAM210B_000001,hsa-FAM210B_0001	hsa_circFAM210B_001	ASCRP3003287	FAM210B	+	176	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr20:55844499-55844644	chr20:57269443-57269588	hsa_circ_0001171	NA	hsa_circTCONS_00027962_001	ASCRP3005313	BC037891	-	145	antisense	NA	NA
chr20:60962120-60963576	chr20:62387064-62388520	hsa_circ_0061107	NA	hsa_circRPS21_001	ASCRP3013276	RPS21	+	396	exonic	NA	NA
chr20:62275108-62275662	chr20:63643755-63644309	NA	hsa-STMN3_0001	NA	ASCRP3008324	STMN3	-	NA	exonic	NA	NA
chr21:11020812-11029717	chr21:10491643-10482738	hsa_circ_0061251	NA	hsa_circBAGE2_012	ASCRP3012669	TPTE	-	444	exonic	NA	NA
chr21:11047480-11049621	chr21:10464975-10462834	hsa_circ_0061260	NA	hsa_circBAGE2_007	ASCRP3010108	BAGE4	-	287	exonic	NA	NA
chr21:16386664-16415895	chr21:15014343-15043574	hsa_circ_0004771	hsa-NRIP1_000002	hsa_circNRIP1_007	ASCRP3009450	NRIP1	NA	203	exonic	Intergenic	circRNA_finder
chr21:16386664-16415895	chr21:15014343-15043574	hsa_circ_0004771	hsa-NRIP1_000002,hsa-NRIP1_0002	hsa_circNRIP1_007	ASCRP3009450	NRIP1	-	203	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr21:17135209-17138460	chr21:15762890-15766141	hsa_circ_0001178	hsa-USP25_000095,hsa-USP25_0001	hsa_circUSP25_003	ASCRP3010245	USP25	+	223	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr21:17135209-17138460	chr21:15762890-15766141	hsa_circ_0001178	hsa-USP25_000095	hsa_circUSP25_003	ASCRP3010245	USP25	NA	223	exonic	Intergenic	circRNA_finder
chr21:27326903-27328069	chr21:25954589-25955755	hsa_circ_0003323	hsa-APP_0004	hsa_circAPP_024	ASCRP3005292	APP	-	229	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr21:27372329-27425664	chr21:26000014-26053348	hsa_circ_0061346	NA	hsa_circAPP_008	ASCRP3007209	APP	-	678	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr21:38792600-38794168	chr21:37420298-37421866	hsa_circ_0001190	hsa-DYRK1A_000057,hsa-DYRK1A_0011	hsa_circDYRK1A_006	ASCRP3009183	DYRK1A	+	1568	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ
chr21:38792600-38794168	chr21:37420298-37421866	hsa_circ_0001190	hsa-DYRK1A_000057	hsa_circDYRK1A_006	ASCRP3009183	DYRK1A	NA	1568	exonic	Intergenic	circRNA_finder
chr21:38792600-38868560	chr21:37420298-37496258	hsa_circ_0061694	hsa-DYRK1A_000059,hsa-DYRK1A_0003	hsa_circDYRK1A_016	ASCRP3001957	DYRK1A	+	1315	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr21:38792600-38868560	chr21:37420298-37496258	hsa_circ_0061694	hsa-DYRK1A_000059	hsa_circDYRK1A_016	ASCRP3001957	DYRK1A	NA	1315	exonic	Intergenic	circRNA_finder
chr21:42598192-42629253	chr21:41226265-41257326	hsa_circ_0061774	hsa-BACE2_000009,hsa-BACE2_0001	hsa_circBACE2_004	ASCRP3007013	BACE2	+	991	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr21:42598192-42629253	chr21:41226265-41257326	hsa_circ_0061774	hsa-BACE2_000009	hsa_circBACE2_004	ASCRP3007013	BACE2	NA	991	exonic	Intergenic	circRNA_finder
chr21:45153949-45163688	chr21:43734068-43743807	hsa_circ_0061891	hsa-PDXK_000004,hsa-PDXK_0007	hsa_circPDXK_002	ASCRP3006747	PDXK	+	244	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr21:45153949-45163688	chr21:43734068-43743807	hsa_circ_0061891	hsa-PDXK_000004	hsa_circPDXK_002	ASCRP3006747	PDXK	NA	244	exonic	Intergenic	circRNA_finder
chr21:45302384-45323900	chr21:43882503-43904019	NA	hsa-AGPAT3_0005	NA	ASCRP3007143	AGPAT3	+	NA	sense overlapping	NA	NA
chr21:45545508-45545708	chr21:44125627-44125827	hsa_circ_0092315	NA	hsa_circPWP2_010	ASCRP3003858	PWP2	+	200	intronic	NA	NA
chr22:17525762-17528316	chr22:17044872-17047426	hsa_circ_0001202	hsa-CECR7_000001,hsa-CECR7_0001	hsa_circTCONS_l2_00017566_001	ASCRP3004781	CECR7	+	231	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr22:17525762-17528316	chr22:17044872-17047426	hsa_circ_0001202	hsa-CECR7_000001	hsa_circTCONS_l2_00017566_001	ASCRP3004781	CECR7	NA	231	exonic	Intergenic	circRNA_finder
chr22:17982113-17984048	chr22:17503081-17505016	hsa_circ_0062163	hsa-CECR2_000004,hsa-CECR2_0007	hsa_circCECR2_009	ASCRP3006516	CECR2	+	220	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr22:17982113-17984048	chr22:17503081-17505016	hsa_circ_0062163	hsa-CECR2_000004	hsa_circCECR2_009	ASCRP3006516	CECR2	NA	220	exonic	Intergenic	circRNA_finder
chr22:18178906-18185152	chr22:17696140-17702386	hsa_circ_0062171	hsa-BCL2L13_000022,hsa-BCL2L13_0001	hsa_circBCL2L13_008	ASCRP3008390	BCL2L13	+	214	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr22:18178906-18185152	chr22:17696140-17702386	hsa_circ_0062171	hsa-BCL2L13_000022	hsa_circBCL2L13_008	ASCRP3008390	BCL2L13	NA	214	exonic	Intergenic	circRNA_finder
chr22:18562639-18566498	chr22:18079873-18083732	hsa_circ_0001203	hsa-PEX26_0001	hsa_circPEX26_001	ASCRP3007332	PEX26	+	437	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr22:19050714-19077003	chr22:19063201-19089490	NA	hsa-DGCR2_0007	NA	ASCRP3007480	DGCR2	-	NA	exonic	NA	NA
chr22:19965129-19965469	chr22:19977606-19977946	hsa_circ_0092330	NA	hsa_circARVCF_004	ASCRP3005351	ARVCF	-	340	intronic	NA	NA
chr22:20070853-20070981	chr22:20083330-20083458	hsa_circ_0001204	NA	hsa_circDGCR8_001	ASCRP3009644	DGCR8	+	128	intronic	NA	NA
chr22:20113099-20113439	chr22:20125576-20125916	hsa_circ_0092314	NA	hsa_circRANBP1_005	ASCRP3004370	RANBP1	+	340	intronic	NA	NA
chr22:21271713-21308037	chr22:20917425-20953749	hsa_circ_0062400	NA	hsa_circCRKL_001	ASCRP3013485	CRKL	+	5325	exonic	NA	NA
chr22:21288066-21288532	chr22:20933778-20934244	hsa_circ_0001206	hsa-CRKL_000004,hsa-CRKL_0001	hsa_circCRKL_002	ASCRP3011338	CRKL	+	466	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr22:21288066-21288532	chr22:20933778-20934244	hsa_circ_0001206	hsa-CRKL_000004	hsa_circCRKL_002	ASCRP3011338	CRKL	NA	466	exonic	Intergenic	circRNA_finder
chr22:21288178-21288275	chr22:20933890-20933987	hsa_circ_0001207	NA	hsa_circCRKL_006	ASCRP3004371	CRKL	-	97	antisense	NA	NA
chr22:22055264-22065197	chr22:21700975-21710908	hsa_circ_0001208	hsa-YPEL1_000001	hsa_circYPEL1_007	ASCRP3002653	YPEL1	NA	677	sense overlapping	Intergenic	circRNA_finder
chr22:22055264-22065197	chr22:21700975-21710908	hsa_circ_0001208	hsa-YPEL1_000001,hsa-YPEL1_0001	hsa_circYPEL1_007	ASCRP3002653	YPEL1	-	677	sense overlapping	Exon,Intron	circRNA_finder,CIRI,find_circ
chr22:22160138-22162135	chr22:21805849-21807846	hsa_circ_0008870	hsa-MAPK1_000029	hsa_circMAPK1_003	ASCRP3005456	MAPK1	NA	373	exonic	Intergenic	circRNA_finder
chr22:22160138-22162135	chr22:21805849-21807846	hsa_circ_0008870	hsa-MAPK1_000029,hsa-MAPK1_0001	hsa_circMAPK1_003	ASCRP3005456	MAPK1	-	373	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr22:24002051-24026054	chr22:23659864-23683867	hsa_circ_0062545	NA	hsa_circGUSBP11_012	ASCRP3008153	GUSBP11	NA	279	exonic	Intergenic	circRNA_finder
chr22:24002051-24026054	chr22:23659864-23683867	hsa_circ_0062545	hsa-GUSBP11_0004	hsa_circGUSBP11_012	ASCRP3008153	GUSBP11	-	279	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr22:24056373-24057381	chr22:23714186-23715194	hsa_circ_0001212	hsa-KB-1572G7_000002	hsa_circGUSBP11_001	ASCRP3011925	GUSBP11	NA	342	exonic	Intergenic	circRNA_finder
chr22:24056373-24057381	chr22:23714186-23715194	hsa_circ_0001212	hsa-GUSBP11_0003,hsa-KB-1572G7_000002	hsa_circGUSBP11_001	ASCRP3011925	GUSBP11	-	342	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr22:24698162-24709434	chr22:24302194-24313466	hsa_circ_0007312	hsa-SPECC1L-ADORA2A_0027,hsa-SPECC1L_000061	hsa_circSPECC1L_002	ASCRP3003936	SPECC1L	+	344	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr22:24698162-24709434	chr22:24302194-24313466	hsa_circ_0007312	hsa-SPECC1L_000061	hsa_circSPECC1L_002	ASCRP3003936	SPECC1L	NA	344	exonic	Intergenic	circRNA_finder
chr22:24698162-24765288	chr22:24302194-24369320	hsa_circ_0062603	hsa-SPECC1L-ADORA2A_0013,hsa-SPECC1L_000058	hsa_circSPECC1L_010	ASCRP3010266	SPECC1L	+	3124	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr22:24698162-24765288	chr22:24302194-24369320	hsa_circ_0062603	hsa-SPECC1L_000058	hsa_circSPECC1L_010	ASCRP3010266	SPECC1L	NA	3124	exonic	Intergenic	circRNA_finder
chr22:24743053-24765288	chr22:24347085-24369320	NA	hsa-SPECC1L-ADORA2A_0011,hsa-SPECC1L_000013	NA	ASCRP3007290	SPECC1L-ADORA2A	+	NA	exonic	NA	NA
chr22:24761443-24765288	chr22:24365475-24369320	hsa_circ_0062610	hsa-SPECC1L-ADORA2A_0002,hsa-SPECC1L_000002	hsa_circSPECC1L_027	ASCRP3002483	SPECC1L,SPECC1L-ADORA2A	+	260	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr22:24761443-24765288	chr22:24365475-24369320	hsa_circ_0062610	hsa-SPECC1L_000002	hsa_circSPECC1L_027	ASCRP3002483	SPECC1L-ADORA2A	NA	260	exonic	Intergenic	circRNA_finder
chr22:28910744-28915308	chr22:28514756-28519320	hsa_circ_0006776	hsa-TTC28_000040	hsa_circTTC28_024	ASCRP3002352	TTC28	NA	4564	intronic	Intergenic	circRNA_finder
chr22:28910744-28915308	chr22:28514756-28519320	hsa_circ_0006776	hsa-TTC28_000040,hsa-TTC28_0034	hsa_circTTC28_024	ASCRP3002352	TTC28	-	4564	intronic	Intron	circRNA_finder,CIRI,find_circ
chr22:29669729-29674205	chr22:29273740-29278216	hsa_circ_0062746	NA	hsa_circEWSR1_010	ASCRP3003938	EWSR1	+	329	exonic	Exon,Intron	circRNA_finder,circexplorer2
chr22:29682911-29683123	chr22:29286922-29287134	hsa_circ_0008044	hsa-EWSR1_000001,hsa-EWSR1_0006	hsa_circEWSR1_014	ASCRP3010769	EWSR1	+	212	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr22:29682911-29683123	chr22:29286922-29287134	hsa_circ_0008044	hsa-EWSR1_000001	hsa_circEWSR1_014	ASCRP3010769	EWSR1	NA	212	exonic	Intergenic	circRNA_finder
chr22:29784412-29819177	chr22:29388423-29423188	hsa_circ_0001218	hsa-AC000041_0004	hsa_circAP1B1_001	ASCRP3009429	AP1B1	-	34765	sense overlapping	Intergenic	find_circ,circRNA_finder
chr22:31008859-31009242	chr22:30612872-30613255	NA	NA	NA	ASCRP3004632	TCN2	+	NA	sense overlapping	NA	NA
chr22:31329452-31354680	chr22:30933465-30958694	hsa_circ_0062857	NA	hsa_circMORC2_016	ASCRP3007567	MORC2	-	2312	exonic	NA	NA
chr22:31335607-31354680	chr22:30939620-30958694	hsa_circ_0062865	hsa-MORC2_000016	hsa_circMORC2_009	ASCRP3008709	MORC2	NA	1005	exonic	Intergenic	circRNA_finder
chr22:31335607-31354680	chr22:30939620-30958694	hsa_circ_0062865	hsa-MORC2_000016,hsa-MORC2_0016	hsa_circMORC2_009	ASCRP3008709	MORC2	-	1005	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr22:31947382-31971378	chr22:31551396-31575392	hsa_circ_0008323	hsa-SFI1_000043,hsa-SFI1_0033	hsa_circSFI1_006	ASCRP3012826	SFI1	+	6085	sense overlapping	Exon,Intron	circRNA_finder,CIRI,find_circ
chr22:31947382-31971378	chr22:31551396-31575392	hsa_circ_0008323	hsa-SFI1_000043	hsa_circSFI1_006	ASCRP3012826	SFI1	NA	6085	sense overlapping	Intergenic	circRNA_finder
chr22:32871223-32881196	chr22:32475236-32485209	hsa_circ_0062980	NA	hsa_circFBXO7_003	ASCRP3006230	FBXO7	+	675	exonic	NA	NA
chr22:32874967-32881196	chr22:32478980-32485209	hsa_circ_0001222	hsa-FBXO7_000002,hsa-FBXO7_0001	hsa_circFBXO7_007	ASCRP3009177	FBXO7	+	665	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr22:32874967-32881196	chr22:32478980-32485209	hsa_circ_0001222	hsa-FBXO7_000002	hsa_circFBXO7_007	ASCRP3009177	FBXO7	NA	665	exonic	Intergenic	circRNA_finder
chr22:35948707-35948901	chr22:35552660-35552854	hsa_circ_0001223	NA	hsa_circRASD2_001	ASCRP3008292	RASD2	-	194	antisense	NA	NA
chr22:36680448-36702653	chr22:36284402-36306607	hsa_circ_0063089	NA	hsa_circMYH9_071	ASCRP3004402	MYH9	-	3749	exonic	NA	NA
chr22:36681397-36681703	chr22:36285351-36285657	NA	hsa-MYH9_000057,hsa-MYH9_0020	NA	ASCRP3005383	NA	-	NA	intronic	NA	NA
chr22:36712561-36714370	chr22:36316516-36318325	hsa_circ_0009004	hsa-MYH9_000003	hsa_circMYH9_037	ASCRP3008186	MYH9	NA	272	exonic	Intergenic	circRNA_finder
chr22:36712561-36714370	chr22:36316516-36318325	hsa_circ_0009004	hsa-MYH9_000003,hsa-MYH9_0005	hsa_circMYH9_037	ASCRP3008186	MYH9	-	272	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr22:36737414-36745300	chr22:36341369-36349255	hsa_circ_0004470	hsa-MYH9_000001	hsa_circMYH9_006	ASCRP3004652	MYH9	NA	509	exonic	Intergenic	circRNA_finder
chr22:36737414-36745300	chr22:36341369-36349255	hsa_circ_0004470	hsa-MYH9_000001,hsa-MYH9_0004	hsa_circMYH9_006	ASCRP3004652	MYH9	-	509	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr22:36872779-36872903	chr22:36476732-36476856	hsa_circ_0063158	NA	hsa_circTXN2_007	ASCRP3002717	TXN2	-	124	exonic	Exon,Intron	circRNA_finder,find_circ,circexplorer2
chr22:36872786-36872903	chr22:36476739-36476856	NA	NA	NA	ASCRP3000704	TXN2	-	NA	sense overlapping	NA	NA
chr22:36914809-36915584	chr22:36518762-36519537	hsa_circ_0006385	hsa-EIF3D_000001	hsa_circEIF3D_008	ASCRP3011698	EIF3D	NA	281	exonic	Intergenic	circRNA_finder
chr22:36914809-36915584	chr22:36518762-36519537	hsa_circ_0006385	hsa-EIF3D_000001,hsa-EIF3D_0001	hsa_circEIF3D_008	ASCRP3011698	EIF3D	-	281	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr22:38071612-38075809	chr22:37675605-37679802	hsa_circ_0063226	NA	hsa_circLGALS1_001	ASCRP3005186	LGALS1	+	558	exonic	NA	NA
chr22:38698865-38699253	chr22:38302860-38303248	hsa_circ_0063305	NA	hsa_circCSNK1E_011	ASCRP3005579	CSNK1E	NA	260	exonic	Intergenic	circRNA_finder
chr22:38698865-38699253	chr22:38302860-38303248	hsa_circ_0063305	hsa-CSNK1E_0001	hsa_circCSNK1E_011	ASCRP3005579	CSNK1E	-	260	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr22:38879442-38891942	chr22:38483437-38495937	hsa_circ_0063313	NA	hsa_circDDX17_022	ASCRP3000758	DDX17	-	3955	exonic	NA	NA
chr22:38894089-38894578	chr22:38498084-38498573	hsa_circ_0063329	NA	hsa_circDDX17_015	ASCRP3000696	DDX17	NA	200	exonic	Intergenic	circRNA_finder
chr22:38894089-38894578	chr22:38498084-38498573	hsa_circ_0063329	hsa-DDX17_0019	hsa_circDDX17_015	ASCRP3000696	DDX17	-	200	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr22:38894089-38897285	chr22:38498084-38501280	hsa_circ_0063331	hsa-DDX17_000001	hsa_circDDX17_005	ASCRP3010363	DDX17	NA	451	exonic	Intergenic	circRNA_finder
chr22:38894089-38897285	chr22:38498084-38501280	hsa_circ_0063331	hsa-DDX17_000001,hsa-DDX17_0007	hsa_circDDX17_005	ASCRP3010363	DDX17	-	451	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr22:40666125-40669604	chr22:40270121-40273600	hsa_circ_0063408	hsa-TNRC6B_000012,hsa-TNRC6B_0037	hsa_circTNRC6B_010	ASCRP3007355	TNRC6B	+	335	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr22:40666125-40669604	chr22:40270121-40273600	hsa_circ_0063408	hsa-TNRC6B_000012	hsa_circTNRC6B_010	ASCRP3007355	TNRC6B	NA	335	exonic	Intergenic	circRNA_finder
chr22:41228572-41244373	chr22:40832568-40848369	hsa_circ_0005671	NA	hsa_circST13_003	ASCRP3011118	ST13	-	513	exonic	Exon,Intron	circRNA_finder,circexplorer2
chr22:41650311-41677086	chr22:41254307-41281082	hsa_circ_0063526	hsa-RANGAP1_000024	hsa_circRANGAP1_008	ASCRP3008086	RANGAP1	NA	1298	exonic	Intergenic	circRNA_finder
chr22:41650311-41677086	chr22:41254307-41281082	hsa_circ_0063526	hsa-RANGAP1_000024,hsa-RANGAP1_0024	hsa_circRANGAP1_008	ASCRP3008086	RANGAP1	-	1298	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr22:41670603-41677086	chr22:41274599-41281082	hsa_circ_0001235	hsa-RANGAP1_000001	hsa_circRANGAP1_005	ASCRP3009783	RANGAP1	NA	278	exonic	Intergenic	circRNA_finder
chr22:41670603-41677086	chr22:41274599-41281082	hsa_circ_0001235	hsa-RANGAP1_000001,hsa-RANGAP1_0001	hsa_circRANGAP1_005	ASCRP3009783	RANGAP1	-	278	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr22:41923912-41940125	chr22:41527908-41544121	hsa_circ_0001237	NA	hsa_circPOLR3H_001	ASCRP3006863	POLR3H	-	2009	sense overlapping	Exon,Intron	CIRI,find_circ
chr22:41936702-41936799	chr22:41540698-41540795	hsa_circ_0063577	NA	hsa_circPOLR3H_003	ASCRP3003821	POLR3H	-	97	exonic	Exon	circRNA_finder,find_circ,circexplorer2
chr22:42204878-42204997	chr22:41808874-41808993	hsa_circ_0063603	NA	hsa_circCCDC134_001	ASCRP3006225	CCDC134	+	119	exonic	NA	NA
chr22:42204878-42206295	chr22:41808874-41810291	hsa_circ_0001238	hsa-CCDC134_000001,hsa-CCDC134_0001	hsa_circCCDC134_003	ASCRP3006459	CCDC134	+	326	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr22:42204878-42206295	chr22:41808874-41810291	hsa_circ_0001238	hsa-CCDC134_000001	hsa_circCCDC134_003	ASCRP3006459	CCDC134	NA	326	exonic	Intergenic	circRNA_finder
chr22:42204878-42209826	chr22:41808874-41813822	hsa_circ_0008806	hsa-CCDC134_000002,hsa-CCDC134_0002	hsa_circCCDC134_005	ASCRP3004078	CCDC134	+	580	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr22:42204878-42209826	chr22:41808874-41813822	hsa_circ_0008806	hsa-CCDC134_000002	hsa_circCCDC134_005	ASCRP3004078	CCDC134	NA	580	exonic	Intergenic	circRNA_finder
chr22:42271340-42276996	chr22:41875336-41880992	NA	hsa-SREBF2_0058	NA	ASCRP3003875	SREBF2	+	NA	exonic	NA	NA
chr22:42289120-42290941	chr22:41893116-41894937	hsa_circ_0063623	hsa-SREBF2_0007	hsa_circSREBF2_018	ASCRP3007344	SREBF2	+	287	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr22:42289120-42290941	chr22:41893116-41894937	hsa_circ_0063623	NA	hsa_circSREBF2_018	ASCRP3007344	SREBF2	NA	287	exonic	Intergenic	circRNA_finder
chr22:42605656-42611347	chr22:42209650-42215341	hsa_circ_0008561	NA	hsa_circTCF20_002	ASCRP3006321	NA	NA	5691	exonic	Intergenic	circRNA_finder
chr22:42605656-42611347	chr22:42209650-42215341	hsa_circ_0008561	hsa-TCF20_0001	hsa_circTCF20_002	ASCRP3006321	TCF20	-	5691	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr22:42915719-42976365	chr22:42519713-42580359	hsa_circ_0001243	NA	hsa_circRRP7A_001	ASCRP3009610	RRP7A	NA	60646	sense overlapping	Intergenic	find_circ,CIRI
chr22:42915719-42976365	chr22:42519713-42580359	hsa_circ_0001243	hsa-RNU6-513P_0004	hsa_circRRP7A_001	ASCRP3009610	RRP7A	-	60646	sense overlapping	Intergenic	find_circ
chr22:44322814-44333152	chr22:43926934-43937272	NA	hsa-PNPLA3_0024	NA	ASCRP3007814	PNPLA3	+	NA	exonic	NA	NA
chr22:46189424-46202902	chr22:45793544-45807022	hsa_circ_0116783	hsa-ATXN10_000023,hsa-ATXN10_0026	hsa_circATXN10_033	ASCRP3010141	ATXN10	+	298	sense overlapping	Exon,Intron	circRNA_finder,CIRI,find_circ
chr22:46189424-46202902	chr22:45793544-45807022	hsa_circ_0116783	hsa-ATXN10_000023	hsa_circATXN10_033	ASCRP3010141	ATXN10	NA	298	sense overlapping	Intergenic	circRNA_finder
chr22:46493805-46494438	chr22:46097925-46098558	hsa_circ_0063776	hsa-MIRLET7BHG_0002	hsa_circMIRLET7BHG_002	ASCRP3002339	MIRLET7BHG	+	150	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr22:46780439-46835308	chr22:46384542-46439411	hsa_circ_0063811	NA	hsa_circCELSR1_011	ASCRP3010077	CELSR1	-	2700	exonic	NA	NA
chr22:50618381-50618469	chr22:50179952-50180040	hsa_circ_0001255	NA	hsa_circPANX2_001	ASCRP3002172	PANX2	+	88	sense overlapping	NA	NA
chr22:50810448-50832564	chr22:50372019-50394135	hsa_circ_0001258	hsa-PPP6R2_000028,hsa-PPP6R2_0011	hsa_circPPP6R2_006	ASCRP3005213	PPP6R2	+	374	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr22:50810448-50832564	chr22:50372019-50394135	hsa_circ_0001258	hsa-PPP6R2_000028	hsa_circPPP6R2_006	ASCRP3005213	PPP6R2	NA	374	exonic	Intergenic	circRNA_finder
chr2:100623093-100625394	chr2:100006631-100008932	hsa_circ_0001055	hsa-AFF3_000001	hsa_circAFF3_009	ASCRP3008951	AFF3	NA	820	exonic	Intergenic	circRNA_finder
chr2:100623093-100625394	chr2:100006631-100008932	hsa_circ_0001055	hsa-AFF3_000001,hsa-AFF3_0002	hsa_circAFF3_009	ASCRP3008951	AFF3	-	820	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr2:101580519-101582342	chr2:100964057-100965880	NA	NA	NA	ASCRP3013428	NPAS2	+	NA	intronic	NA	NA
chr2:101874252-101881509	chr2:101257790-101265047	hsa_circ_0001057	hsa-CNOT11_000001,hsa-CNOT11_0001	hsa_circC2orf29_003	ASCRP3012904	C2orf29,CNOT11	+	521	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr2:101874252-101881509	chr2:101257790-101265047	hsa_circ_0001057	hsa-CNOT11_000001	hsa_circC2orf29_003	ASCRP3012904	C2orf29	NA	521	exonic	Intergenic	circRNA_finder
chr2:106739425-106774574	chr2:106122969-106158118	hsa_circ_0055943	NA	hsa_circUXS1_014	ASCRP3005122	UXS1	-	529	exonic	Exon,Intron	find_circ,CIRI
chr2:106761645-106782539	chr2:106145189-106166083	hsa_circ_0004029	hsa-UXS1_000028	hsa_circUXS1_003	ASCRP3010580	UXS1	NA	363	exonic	Intergenic	circRNA_finder
chr2:106761645-106782539	chr2:106145189-106166083	hsa_circ_0004029	hsa-UXS1_000028,hsa-UXS1_0002	hsa_circUXS1_003	ASCRP3010580	UXS1	-	363	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr2:107446521-107460490	chr2:106830065-106844034	hsa_circ_0055954	hsa-ST6GAL2_000002	hsa_circST6GAL2_005	ASCRP3005787	ST6GAL2	NA	1375	exonic	Intergenic	circRNA_finder
chr2:107446521-107460490	chr2:106830065-106844034	hsa_circ_0055954	hsa-ST6GAL2_000002,hsa-ST6GAL2_0004	hsa_circST6GAL2_005	ASCRP3005787	ST6GAL2	-	1375	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr2:107459490-107460490	chr2:106843034-106844034	hsa_circ_0055957	hsa-ST6GAL2_0005	hsa_circST6GAL2_002	ASCRP3000843	ST6GAL2	-	1000	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr2:10931920-10933328	chr2:10791794-10793202	hsa_circ_0007250	hsa-PDIA6_000001	hsa_circPDIA6_002	ASCRP3008737	PDIA6	NA	238	exonic	Intergenic	circRNA_finder
chr2:10931920-10933328	chr2:10791794-10793202	hsa_circ_0007250	hsa-PDIA6_000001,hsa-PDIA6_0004	hsa_circPDIA6_002	ASCRP3008737	PDIA6	-	238	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr2:120885263-120922486	chr2:120127687-120164910	hsa_circ_0056281	hsa-EPB41L5_0031	hsa_circEPB41L5_033	ASCRP3009292	EPB41L5	+	625	exonic	Exon,Intron	circRNA_finder,CIRI,find_circ,circexplorer2
chr2:122125405-122135069	chr2:121367829-121377493	NA	NA	NA	ASCRP3001163	CLASP1	-	NA	sense overlapping	NA	NA
