hg38,miRNA
chr2:63886340-63891562,miR-4448
chr2:63886340-63891562,miR-4457
chr2:63886340-63891562,miR-4461
chr2:63886340-63891562,miR-4464
chr2:63886340-63891562,miR-4490
chr2:63886340-63891562,miR-450a-1-3p
chr2:63886340-63891562,miR-450b-3p
chr2:63886340-63891562,miR-450b-5p
chr2:63886340-63891562,miR-4511
chr2:63886340-63891562,miR-4514
chr2:63886340-63891562,miR-451a
chr2:63886340-63891562,miR-451b
chr2:63886340-63891562,miR-455-3p.2
chr2:63886340-63891562,miR-4637
chr2:63886340-63891562,miR-4647
chr2:63886340-63891562,miR-4650-5p
chr2:63886340-63891562,miR-4652-3p
chr2:63886340-63891562,miR-4654
chr2:63886340-63891562,miR-4662b
chr2:63886340-63891562,miR-4677-3p
chr2:63886340-63891562,miR-4680-5p
chr2:63886340-63891562,miR-4692
chr2:63886340-63891562,miR-4696
chr2:63886340-63891562,miR-4716-5p
chr2:63886340-63891562,miR-4733-3p
chr2:63886340-63891562,miR-4735-5p
chr2:63886340-63891562,miR-4738-3p
chr2:63886340-63891562,miR-4743-3p
chr2:63886340-63891562,miR-4748
chr2:63886340-63891562,miR-4755-5p
chr2:63886340-63891562,miR-4756-3p
chr2:63886340-63891562,miR-4762-5p
chr2:63886340-63891562,miR-4769-5p
chr2:63886340-63891562,miR-4774-3p
chr2:63886340-63891562,miR-4774-5p
chr2:63886340-63891562,miR-4797-3p
chr2:63886340-63891562,miR-485-5p
chr2:63886340-63891562,miR-489-3p
chr2:63886340-63891562,miR-494-3p
chr2:63886340-63891562,miR-495-5p
chr2:63886340-63891562,miR-498
chr2:63886340-63891562,miR-499a-3p
chr2:63886340-63891562,miR-499a-5p
chr2:63886340-63891562,miR-499b-3p
chr2:63886340-63891562,miR-499b-5p
chr2:63886340-63891562,miR-5006-3p
chr2:63886340-63891562,miR-5008-3p
chr2:63886340-63891562,miR-5009-5p
chr2:63886340-63891562,miR-505-3p.2
chr2:63886340-63891562,miR-506-5p
chr2:63886340-63891562,miR-5089-5p
chr2:63886340-63891562,miR-509-3-5p
chr2:63886340-63891562,miR-509-5p
chr2:63886340-63891562,miR-513b-3p
chr2:63886340-63891562,miR-513b-5p
chr2:63886340-63891562,miR-5197-5p
chr2:63886340-63891562,miR-519d-3p
chr2:63886340-63891562,miR-519e-3p
chr2:63886340-63891562,miR-520a-5p
chr2:63886340-63891562,miR-520g-3p
chr2:63886340-63891562,miR-520h
chr2:63886340-63891562,miR-525-5p
chr2:63886340-63891562,miR-526b-3p
chr2:63886340-63891562,miR-548ah-5p
chr2:63886340-63891562,miR-548av-5p
chr2:63886340-63891562,miR-548e-5p
chr2:63886340-63891562,miR-548k
chr2:63886340-63891562,miR-548l
chr2:63886340-63891562,miR-548o-3p
chr2:63886340-63891562,miR-5571-5p
chr2:63886340-63891562,miR-5581-3p
chr2:63886340-63891562,miR-5581-5p
chr2:63886340-63891562,miR-5582-3p
chr2:63886340-63891562,miR-5584-3p
chr2:63886340-63891562,miR-5693
chr2:63886340-63891562,miR-576-5p
chr2:63886340-63891562,miR-578
chr2:63886340-63891562,miR-6132
chr2:63886340-63891562,miR-6134
chr2:63886340-63891562,miR-616-5p
chr2:63886340-63891562,miR-618
chr2:63886340-63891562,miR-623
chr2:63886340-63891562,miR-625-3p
chr2:63886340-63891562,miR-627-3p
chr2:63886340-63891562,miR-634
chr2:63886340-63891562,miR-636
chr2:63886340-63891562,miR-640
chr2:63886340-63891562,miR-642b-5p
chr2:63886340-63891562,miR-651-3p
chr2:63886340-63891562,miR-651-5p
chr2:63886340-63891562,miR-6511a-5p
chr2:63886340-63891562,miR-6513-5p
chr2:63886340-63891562,miR-6515-3p
chr2:63886340-63891562,miR-653-3p
chr2:63886340-63891562,miR-653-5p
chr2:63886340-63891562,miR-6718-5p
chr2:63886340-63891562,miR-6722-3p
chr2:63886340-63891562,miR-6728-5p
chr2:63886340-63891562,miR-6737-3p
chr2:63886340-63891562,miR-6739-3p
chr2:63886340-63891562,miR-6747-3p
chr2:63886340-63891562,miR-6765-5p
chr2:63886340-63891562,miR-6769a-3p
chr2:63886340-63891562,miR-6772-3p
chr2:63886340-63891562,miR-6773-3p
chr2:63886340-63891562,miR-6794-3p
chr2:63886340-63891562,miR-6807-3p
chr2:63886340-63891562,miR-6815-3p
chr2:63886340-63891562,miR-6836-5p
chr2:63886340-63891562,miR-6837-3p
chr2:63886340-63891562,miR-6841-5p
chr2:63886340-63891562,miR-6875-3p
chr2:63886340-63891562,miR-6879-3p
chr2:63886340-63891562,miR-6884-5p
chr2:63886340-63891562,miR-6889-3p
chr2:63886340-63891562,miR-6890-3p
chr2:63886340-63891562,miR-7156-5p
chr2:63886340-63891562,miR-7157-3p
chr2:63886340-63891562,miR-7158-3p
chr2:63886340-63891562,miR-7161-5p
chr2:63886340-63891562,miR-769-3p
chr2:63886340-63891562,miR-7702
chr2:63886340-63891562,miR-7703
chr2:63886340-63891562,miR-7854-3p
chr2:63886340-63891562,miR-802
chr2:63886340-63891562,miR-8054
chr2:63886340-63891562,miR-8061
chr2:63886340-63891562,miR-8065
chr2:63886340-63891562,miR-8068
chr2:63886340-63891562,miR-8079
chr2:63886340-63891562,miR-885-3p
chr2:63886340-63891562,miR-887-5p
chr2:63886340-63891562,miR-92a-3p
chr2:63886340-63891562,miR-92b-3p
chr2:63886340-63891562,miR-96-5p
chr2:85327100-85327226,miR-1184
chr2:85327100-85327226,miR-1205
chr2:85327100-85327226,miR-1258
chr2:85327100-85327226,miR-1281
chr2:85327100-85327226,miR-1287-5p
chr2:85327100-85327226,miR-17-3p
chr2:85327100-85327226,miR-1909-3p
chr2:85327100-85327226,miR-193b-5p
chr2:85327100-85327226,miR-2113
chr2:85327100-85327226,miR-219-5p
chr2:85327100-85327226,miR-2909
chr2:85327100-85327226,miR-3135b
chr2:85327100-85327226,miR-3151-3p
chr2:85327100-85327226,miR-3157-5p
chr2:85327100-85327226,miR-3158-5p
chr2:85327100-85327226,miR-3162-5p
chr2:85327100-85327226,miR-3162-5p
chr2:85327100-85327226,miR-3170
chr2:85327100-85327226,miR-3170
chr2:85327100-85327226,miR-3176
chr2:85327100-85327226,miR-3190-5p
chr2:85327100-85327226,miR-329-5p
chr2:85327100-85327226,miR-375
chr2:85327100-85327226,miR-3913-3p
chr2:85327100-85327226,miR-3922-3p
chr2:85327100-85327226,miR-4260
chr2:85327100-85327226,miR-4270
chr2:85327100-85327226,miR-4314
chr2:85327100-85327226,miR-4441
chr2:85327100-85327226,miR-4445-5p
chr2:85327100-85327226,miR-4474-5p
chr2:85327100-85327226,miR-4477a
chr2:85327100-85327226,miR-450a-2-3p
chr2:85327100-85327226,miR-4527
chr2:85327100-85327226,miR-4641
chr2:85327100-85327226,miR-4667-5p
chr2:85327100-85327226,miR-4678
chr2:85327100-85327226,miR-4690-3p
chr2:85327100-85327226,miR-4700-5p
chr2:85327100-85327226,miR-5010-3p
chr2:85327100-85327226,miR-505-5p
chr2:85327100-85327226,miR-508-3p
chr2:85327100-85327226,miR-5193
chr2:85327100-85327226,miR-541-5p
chr2:85327100-85327226,miR-544a-3p
chr2:85327100-85327226,miR-554
chr2:85327100-85327226,miR-5571-3p
chr2:85327100-85327226,miR-5572
chr2:85327100-85327226,miR-5581-3p
chr2:85327100-85327226,miR-5685
chr2:85327100-85327226,miR-6132
chr2:85327100-85327226,miR-615-5p
chr2:85327100-85327226,miR-629-5p
chr2:85327100-85327226,miR-637
chr2:85327100-85327226,miR-6503-5p
chr2:85327100-85327226,miR-6511-5p
chr2:85327100-85327226,miR-660-3p
chr2:85327100-85327226,miR-662
chr2:85327100-85327226,miR-668-5p
chr2:85327100-85327226,miR-6722-3p
chr2:85327100-85327226,miR-6737-5p
chr2:85327100-85327226,miR-6737-5p
chr2:85327100-85327226,miR-6738-3p
chr2:85327100-85327226,miR-6739-3p
chr2:85327100-85327226,miR-6754-5p
chr2:85327100-85327226,miR-6757-5p
chr2:85327100-85327226,miR-6778-3p
chr2:85327100-85327226,miR-6791-3p
chr2:85327100-85327226,miR-6812-5p
chr2:85327100-85327226,miR-6812-5p
chr2:85327100-85327226,miR-6819-5p
chr2:85327100-85327226,miR-6819-5p
chr2:85327100-85327226,miR-6829-3p
chr2:85327100-85327226,miR-6836-5p
chr2:85327100-85327226,miR-6855-5p
chr2:85327100-85327226,miR-6855-5p
chr2:85327100-85327226,miR-6872-3p
chr2:85327100-85327226,miR-7155-5p
chr2:85327100-85327226,miR-7704
chr2:85327100-85327226,miR-7845-5p
chr2:85327100-85327226,miR-7845-5p
chr2:85327100-85327226,miR-7975
chr2:85327100-85327226,miR-8086
chr2:85327100-85327226,miR-8089
chr2:85327100-85327226,miR-937-3p
chr2:85327100-85327226,miR-941
chr3:141903619-141922063,miR-1273d
chr3:141903619-141922063,miR-1277-3p
chr3:141903619-141922063,miR-129-5p
chr3:141903619-141922063,miR-130-3p
chr3:141903619-141922063,miR-1301-3p
chr3:141903619-141922063,miR-142-5p
chr3:141903619-141922063,miR-183-3p
chr3:141903619-141922063,miR-1909-5p
chr3:141903619-141922063,miR-196-5p
chr3:141903619-141922063,miR-197-5p
chr3:141903619-141922063,miR-301-3p
chr3:141903619-141922063,miR-3132
chr3:141903619-141922063,miR-3163
chr3:141903619-141922063,miR-320
chr3:141903619-141922063,miR-3200-5p
chr3:141903619-141922063,miR-331-5p
chr3:141903619-141922063,miR-335-5p
chr3:141903619-141922063,miR-340-5p
chr3:141903619-141922063,miR-369-3p
chr3:141903619-141922063,miR-374-5p
chr3:141903619-141922063,miR-379-5p
chr3:141903619-141922063,miR-3914
chr3:141903619-141922063,miR-3927-3p
chr3:141903619-141922063,miR-3944-5p
chr3:141903619-141922063,miR-4427
chr3:141903619-141922063,miR-4451
chr3:141903619-141922063,miR-4452
chr3:141903619-141922063,miR-4509
chr3:141903619-141922063,miR-451b
chr3:141903619-141922063,miR-454-3p
chr3:141903619-141922063,miR-455-3p.2
chr3:141903619-141922063,miR-4650-3p
chr3:141903619-141922063,miR-4676-5p
chr3:141903619-141922063,miR-4680-3p
chr3:141903619-141922063,miR-4691-3p
chr3:141903619-141922063,miR-4724-3p
chr3:141903619-141922063,miR-4732-5p
chr3:141903619-141922063,miR-4755-3p
chr3:141903619-141922063,miR-502-5p
chr3:141903619-141922063,miR-503-3p
chr3:141903619-141922063,miR-504-3p
chr3:141903619-141922063,miR-5187-3p
chr3:141903619-141922063,miR-5197-3p
chr3:141903619-141922063,miR-548a-3p
chr3:141903619-141922063,miR-548ac
chr3:141903619-141922063,miR-548ae-3p
chr3:141903619-141922063,miR-548ah-3p
chr3:141903619-141922063,miR-548aj-3p
chr3:141903619-141922063,miR-548am-3p
chr3:141903619-141922063,miR-548aq-3p
chr3:141903619-141922063,miR-548ar-3p
chr3:141903619-141922063,miR-548az-3p
chr3:141903619-141922063,miR-548bb-3p
chr3:141903619-141922063,miR-548d-3p
chr3:141903619-141922063,miR-548e-3p
chr3:141903619-141922063,miR-548f-3p
chr3:141903619-141922063,miR-548h-3p
chr3:141903619-141922063,miR-548j-3p
chr3:141903619-141922063,miR-548u
chr3:141903619-141922063,miR-548x-3p
chr3:141903619-141922063,miR-548z
chr3:141903619-141922063,miR-550b-3p
chr3:141903619-141922063,miR-5582-3p
chr3:141903619-141922063,miR-5586-3p
chr3:141903619-141922063,miR-5681a
chr3:141903619-141922063,miR-5692bc
chr3:141903619-141922063,miR-575
chr3:141903619-141922063,miR-590-3p
chr3:141903619-141922063,miR-655-3p
chr3:141903619-141922063,miR-660-5p
chr3:141903619-141922063,miR-6755-5p
chr3:141903619-141922063,miR-6831-5p
chr3:141903619-141922063,miR-6832-3p
chr3:141903619-141922063,miR-6832-5p
chr3:141903619-141922063,miR-6841-5p
chr3:141903619-141922063,miR-6858-3p
chr3:141903619-141922063,miR-708-3p
chr3:141903619-141922063,miR-7156-3p
chr3:141903619-141922063,miR-7161-5p
chr3:141903619-141922063,miR-7844-5p
chr3:141903619-141922063,miR-7848-3p
chr3:141903619-141922063,miR-8060
chr3:141903619-141922063,miR-873-5p.1
chr3:141903619-141922063,miR-873-5p.2
chr3:141913651-141922063,miR-1197
chr3:141913651-141922063,miR-129-5p
chr3:141913651-141922063,miR-1294
chr3:141913651-141922063,miR-136-5p
chr3:141913651-141922063,miR-136-5p
chr3:141913651-141922063,miR-146a-3p
chr3:141913651-141922063,miR-152-5p
chr3:141913651-141922063,miR-15b-3p
chr3:141913651-141922063,miR-183-3p
chr3:141913651-141922063,miR-204-5p
chr3:141913651-141922063,miR-211-5p
chr3:141913651-141922063,miR-2116-5p
chr3:141913651-141922063,miR-216a-5p
chr3:141913651-141922063,miR-22-5p
chr3:141913651-141922063,miR-26b-3p
chr3:141913651-141922063,miR-3182
chr3:141913651-141922063,miR-3200-5p
chr3:141913651-141922063,miR-329-5p
chr3:141913651-141922063,miR-340-5p
chr3:141913651-141922063,miR-369-3p
chr3:141913651-141922063,miR-374-5p
chr3:141913651-141922063,miR-377-5p
chr3:141913651-141922063,miR-4316
chr3:141913651-141922063,miR-4318
chr3:141913651-141922063,miR-4427
chr3:141913651-141922063,miR-4452
chr3:141913651-141922063,miR-4463
chr3:141913651-141922063,miR-4494
chr3:141913651-141922063,miR-4499
chr3:141913651-141922063,miR-4509
chr3:141913651-141922063,miR-4652-3p
chr3:141913651-141922063,miR-4659a-3p
chr3:141913651-141922063,miR-4659b-3p
chr3:141913651-141922063,miR-4677-3p
chr3:141913651-141922063,miR-4677-5p
chr3:141913651-141922063,miR-4679
chr3:141913651-141922063,miR-4680-3p
chr3:141913651-141922063,miR-4693-5p
chr3:141913651-141922063,miR-4711-5p
chr3:141913651-141922063,miR-4724-3p
chr3:141913651-141922063,miR-4743-3p
chr3:141913651-141922063,miR-499b-5p
chr3:141913651-141922063,miR-5000-3p
chr3:141913651-141922063,miR-502-5p
chr3:141913651-141922063,miR-503-3p
chr3:141913651-141922063,miR-5187-3p
chr3:141913651-141922063,miR-548l
chr3:141913651-141922063,miR-550b-3p
chr3:141913651-141922063,miR-567
chr3:141913651-141922063,miR-5681a
chr3:141913651-141922063,miR-5692bc
chr3:141913651-141922063,miR-590-3p
chr3:141913651-141922063,miR-597-3p
chr3:141913651-141922063,miR-6086
chr3:141913651-141922063,miR-655-3p
chr3:141913651-141922063,miR-655-5p
chr3:141913651-141922063,miR-6740-3p
chr3:141913651-141922063,miR-6755-5p
chr3:141913651-141922063,miR-6772-3p
chr3:141913651-141922063,miR-6832-3p
chr3:141913651-141922063,miR-6841-5p
chr3:141913651-141922063,miR-6875-3p
chr3:141913651-141922063,miR-6884-3p
chr3:141913651-141922063,miR-7848-3p
chr3:141913651-141922063,miR-7974
chr3:141913651-141922063,miR-892a
chr3:197950935-197955850,let-7a-5p
chr3:197950935-197955850,let-7b-5p
chr3:197950935-197955850,let-7c-5p
chr3:197950935-197955850,let-7d-5p
chr3:197950935-197955850,let-7e-5p
chr3:197950935-197955850,let-7f-5p
chr3:197950935-197955850,miR-1203
chr3:197950935-197955850,miR-1208
chr3:197950935-197955850,miR-1226-5p
chr3:197950935-197955850,miR-1236-5p
chr3:197950935-197955850,miR-1271-5p
chr3:197950935-197955850,miR-134-5p
chr3:197950935-197955850,miR-140-3p.2
chr3:197950935-197955850,miR-182-5p
chr3:197950935-197955850,miR-183-5p.2
chr3:197950935-197955850,miR-1914-3p
chr3:197950935-197955850,miR-196a-5p
chr3:197950935-197955850,miR-196b-5p
chr3:197950935-197955850,miR-218-1-3p
chr3:197950935-197955850,miR-2355-5p
chr3:197950935-197955850,miR-296-5p
chr3:197950935-197955850,miR-29b-1-5p
chr3:197950935-197955850,miR-300
chr3:197950935-197955850,miR-30a-5p
chr3:197950935-197955850,miR-30b-5p
chr3:197950935-197955850,miR-30c-5p
chr3:197950935-197955850,miR-30d-5p
chr3:197950935-197955850,miR-30e-5p
chr3:197950935-197955850,miR-3118
chr3:197950935-197955850,miR-3180-5p
chr3:197950935-197955850,miR-3184-5p
chr3:197950935-197955850,miR-325-3p
chr3:197950935-197955850,miR-335-5p
chr3:197950935-197955850,miR-338-3p
chr3:197950935-197955850,miR-3614-3p
chr3:197950935-197955850,miR-3619-3p
chr3:197950935-197955850,miR-362-5p
chr3:197950935-197955850,miR-3651
chr3:197950935-197955850,miR-3653-3p
chr3:197950935-197955850,miR-3657
chr3:197950935-197955850,miR-3679-3p
chr3:197950935-197955850,miR-374b-3p
chr3:197950935-197955850,miR-381-3p
chr3:197950935-197955850,miR-3977
chr3:197950935-197955850,miR-423-5p
chr3:197950935-197955850,miR-4252
chr3:197950935-197955850,miR-4287
chr3:197950935-197955850,miR-4297
chr3:197950935-197955850,miR-4320
chr3:197950935-197955850,miR-4433a-3p
chr3:197950935-197955850,miR-4433b-3p
chr3:197950935-197955850,miR-4436b-5p
chr3:197950935-197955850,miR-452-5p
chr3:197950935-197955850,miR-4522
chr3:197950935-197955850,miR-4524a-5p
chr3:197950935-197955850,miR-4524b-5p
chr3:197950935-197955850,miR-4535
chr3:197950935-197955850,miR-4632-3p
chr3:197950935-197955850,miR-4652-3p
chr3:197950935-197955850,miR-4669
chr3:197950935-197955850,miR-4676-3p
chr3:197950935-197955850,miR-4676-5p
chr3:197950935-197955850,miR-4677-5p
chr3:197950935-197955850,miR-4685-3p
chr3:197950935-197955850,miR-4690-5p
chr3:197950935-197955850,miR-4699-5p
chr3:197950935-197955850,miR-4719
chr3:197950935-197955850,miR-4729
chr3:197950935-197955850,miR-4750-5p
chr3:197950935-197955850,miR-4776-5p
chr3:197950935-197955850,miR-4778-5p
chr3:197950935-197955850,miR-5002-5p
chr3:197950935-197955850,miR-500a-5p
chr3:197950935-197955850,miR-500b-5p
chr3:197950935-197955850,miR-5091
chr3:197950935-197955850,miR-514a-5p
chr3:197950935-197955850,miR-518e-3p
chr3:197950935-197955850,miR-5194
chr3:197950935-197955850,miR-5197-3p
chr3:197950935-197955850,miR-519c-3p
chr3:197950935-197955850,miR-520a-5p
chr3:197950935-197955850,miR-525-5p
chr3:197950935-197955850,miR-545-3p
chr3:197950935-197955850,miR-548ag
chr3:197950935-197955850,miR-548ai
chr3:197950935-197955850,miR-548ba
chr3:197950935-197955850,miR-5581-5p
chr3:197950935-197955850,miR-564
chr3:197950935-197955850,miR-570-5p
chr3:197950935-197955850,miR-575
chr3:197950935-197955850,miR-585-3p
chr3:197950935-197955850,miR-590-3p
chr3:197950935-197955850,miR-6165
chr3:197950935-197955850,miR-6499-5p
chr3:197950935-197955850,miR-6510-5p
chr3:197950935-197955850,miR-659-3p
chr3:197950935-197955850,miR-665
chr3:197950935-197955850,miR-6724-5p
chr3:197950935-197955850,miR-6734-5p
chr3:197950935-197955850,miR-6738-5p
chr3:197950935-197955850,miR-6739-3p
chr3:197950935-197955850,miR-6740-5p
chr3:197950935-197955850,miR-6754-5p
chr3:197950935-197955850,miR-6764-3p
chr3:197950935-197955850,miR-6773-5p
chr3:197950935-197955850,miR-6824-3p
chr3:197950935-197955850,miR-6834-5p
chr3:197950935-197955850,miR-6844
chr3:197950935-197955850,miR-6858-3p
chr3:197950935-197955850,miR-6872-3p
chr3:197950935-197955850,miR-6885-3p
chr3:197950935-197955850,miR-7106-3p
chr3:197950935-197955850,miR-7112-3p
chr3:197950935-197955850,miR-873-5p.2
chr3:197950935-197955850,miR-892a
chr3:197950935-197955850,miR-892c-3p
chr3:197950935-197955850,miR-943
chr3:197950935-197955850,miR-96-5p
chr3:197950935-197955850,miR-98-5p
chr4:143543508-143543972,miR-10392-5p
chr4:143543508-143543972,miR-105
chr4:143543508-143543972,miR-10b-3p
chr4:143543508-143543972,miR-1178-5p
chr4:143543508-143543972,miR-1179
chr4:143543508-143543972,miR-1183
chr4:143543508-143543972,miR-1184
chr4:143543508-143543972,miR-1205
chr4:143543508-143543972,miR-1236-3p
chr4:143543508-143543972,miR-1238-3p
chr4:143543508-143543972,miR-124-5p
chr4:143543508-143543972,miR-1245a
chr4:143543508-143543972,miR-1248
chr4:143543508-143543972,miR-1252-5p
chr4:143543508-143543972,miR-1253
chr4:143543508-143543972,miR-1253
chr4:143543508-143543972,miR-1264
chr4:143543508-143543972,miR-127-5p
chr4:143543508-143543972,miR-127-5p
chr4:143543508-143543972,miR-1270
chr4:143543508-143543972,miR-1285-5p
chr4:143543508-143543972,miR-1289
chr4:143543508-143543972,miR-129-5p
chr4:143543508-143543972,miR-1298-5p
chr4:143543508-143543972,miR-1304-3p
chr4:143543508-143543972,miR-1305
chr4:143543508-143543972,miR-130b-5p
chr4:143543508-143543972,miR-130b-5p
chr4:143543508-143543972,miR-136-3p
chr4:143543508-143543972,miR-141-5p
chr4:143543508-143543972,miR-142-5p
chr4:143543508-143543972,miR-143-3p
chr4:143543508-143543972,miR-143-5p
chr4:143543508-143543972,miR-144-5p
chr4:143543508-143543972,miR-17-3p
chr4:143543508-143543972,miR-181a-3p
chr4:143543508-143543972,miR-181c-3p
chr4:143543508-143543972,miR-185-3p
chr4:143543508-143543972,miR-185-5p
chr4:143543508-143543972,miR-194-5p
chr4:143543508-143543972,miR-197-5p
chr4:143543508-143543972,miR-19a-3p
chr4:143543508-143543972,miR-19a-5p
chr4:143543508-143543972,miR-19b
chr4:143543508-143543972,miR-203
chr4:143543508-143543972,miR-205-3p
chr4:143543508-143543972,miR-208-3p
chr4:143543508-143543972,miR-208a-5p
chr4:143543508-143543972,miR-208b-5p
chr4:143543508-143543972,miR-2115-5p
chr4:143543508-143543972,miR-223-3p
chr4:143543508-143543972,miR-2682-3p
chr4:143543508-143543972,miR-27a-3p
chr4:143543508-143543972,miR-27b-3p
chr4:143543508-143543972,miR-296-3p
chr4:143543508-143543972,miR-29a-5p
chr4:143543508-143543972,miR-3121-5p
chr4:143543508-143543972,miR-3124-3p
chr4:143543508-143543972,miR-3124-3p
chr4:143543508-143543972,miR-3131
chr4:143543508-143543972,miR-3132
chr4:143543508-143543972,miR-3145-3p
chr4:143543508-143543972,miR-3150b-3p
chr4:143543508-143543972,miR-3151-3p
chr4:143543508-143543972,miR-3158-5p
chr4:143543508-143543972,miR-3160-5p
chr4:143543508-143543972,miR-3173-3p
chr4:143543508-143543972,miR-3179
chr4:143543508-143543972,miR-3182
chr4:143543508-143543972,miR-3184-3p
chr4:143543508-143543972,miR-3188
chr4:143543508-143543972,miR-3190-3p
chr4:143543508-143543972,miR-3192-3p
chr4:143543508-143543972,miR-32-3p
chr4:143543508-143543972,miR-3202
chr4:143543508-143543972,miR-325-3p
chr4:143543508-143543972,miR-328-5p
chr4:143543508-143543972,miR-335-3p
chr4:143543508-143543972,miR-335-3p
chr4:143543508-143543972,miR-340-5p
chr4:143543508-143543972,miR-3659
chr4:143543508-143543972,miR-3664-5p
chr4:143543508-143543972,miR-3667-3p
chr4:143543508-143543972,miR-3675-3p
chr4:143543508-143543972,miR-3679-5p
chr4:143543508-143543972,miR-3713
chr4:143543508-143543972,miR-374a-3p
chr4:143543508-143543972,miR-375
chr4:143543508-143543972,miR-375
chr4:143543508-143543972,miR-376a-5p
chr4:143543508-143543972,miR-379-3p
chr4:143543508-143543972,miR-383-3p
chr4:143543508-143543972,miR-383-5p
chr4:143543508-143543972,miR-3927-3p
chr4:143543508-143543972,miR-3928-5p
chr4:143543508-143543972,miR-3936
chr4:143543508-143543972,miR-3942-3p
chr4:143543508-143543972,miR-3942-3p
chr4:143543508-143543972,miR-3976
chr4:143543508-143543972,miR-3978
chr4:143543508-143543972,miR-411-3p
chr4:143543508-143543972,miR-411-5p.1
chr4:143543508-143543972,miR-4255
chr4:143543508-143543972,miR-4263
chr4:143543508-143543972,miR-4271
chr4:143543508-143543972,miR-4276
chr4:143543508-143543972,miR-4277
chr4:143543508-143543972,miR-4279
chr4:143543508-143543972,miR-4294
chr4:143543508-143543972,miR-4306
chr4:143543508-143543972,miR-432-5p
chr4:143543508-143543972,miR-4419a
chr4:143543508-143543972,miR-4420
chr4:143543508-143543972,miR-4428
chr4:143543508-143543972,miR-4432
chr4:143543508-143543972,miR-4433b-3p
chr4:143543508-143543972,miR-4434
chr4:143543508-143543972,miR-4446-5p
chr4:143543508-143543972,miR-4502
chr4:143543508-143543972,miR-450a-2-3p
chr4:143543508-143543972,miR-4510
chr4:143543508-143543972,miR-4516
chr4:143543508-143543972,miR-452-3p
chr4:143543508-143543972,miR-452-3p
chr4:143543508-143543972,miR-4522
chr4:143543508-143543972,miR-4531
chr4:143543508-143543972,miR-4533
chr4:143543508-143543972,miR-455-3p.2
chr4:143543508-143543972,miR-4643
chr4:143543508-143543972,miR-4644
chr4:143543508-143543972,miR-4646-5p
chr4:143543508-143543972,miR-4649-5p
chr4:143543508-143543972,miR-4653-3p
chr4:143543508-143543972,miR-4668-5p
chr4:143543508-143543972,miR-4670-3p
chr4:143543508-143543972,miR-4684-5p
chr4:143543508-143543972,miR-4694-5p
chr4:143543508-143543972,miR-4695-3p
chr4:143543508-143543972,miR-4697-3p
chr4:143543508-143543972,miR-4699-5p
chr4:143543508-143543972,miR-4709-3p
chr4:143543508-143543972,miR-4716-5p
chr4:143543508-143543972,miR-4719
chr4:143543508-143543972,miR-4723-5p
chr4:143543508-143543972,miR-4725-3p
chr4:143543508-143543972,miR-4752
chr4:143543508-143543972,miR-4753-3p
chr4:143543508-143543972,miR-4759
chr4:143543508-143543972,miR-4762-3p
chr4:143543508-143543972,miR-4768-5p
chr4:143543508-143543972,miR-4778-5p
chr4:143543508-143543972,miR-495-3p
chr4:143543508-143543972,miR-497-5p
chr4:143543508-143543972,miR-498
chr4:143543508-143543972,miR-499a-5p
chr4:143543508-143543972,miR-5000-5p
chr4:143543508-143543972,miR-5009-5p
chr4:143543508-143543972,miR-500a-3p
chr4:143543508-143543972,miR-507
chr4:143543508-143543972,miR-509-3-5p
chr4:143543508-143543972,miR-509-5p
chr4:143543508-143543972,miR-5094
chr4:143543508-143543972,miR-510-3p
chr4:143543508-143543972,miR-5100
chr4:143543508-143543972,miR-5100
chr4:143543508-143543972,miR-513a-5p
chr4:143543508-143543972,miR-513b-5p
chr4:143543508-143543972,miR-515-5p
chr4:143543508-143543972,miR-516a-3p
chr4:143543508-143543972,miR-516b-3p
chr4:143543508-143543972,miR-518a-5p
chr4:143543508-143543972,miR-5190
chr4:143543508-143543972,miR-5192
chr4:143543508-143543972,miR-5197-3p
chr4:143543508-143543972,miR-519b-5p
chr4:143543508-143543972,miR-527
chr4:143543508-143543972,miR-543
chr4:143543508-143543972,miR-548a-5p
chr4:143543508-143543972,miR-548ab
chr4:143543508-143543972,miR-548ad-5p
chr4:143543508-143543972,miR-548ae-5p
chr4:143543508-143543972,miR-548ak
chr4:143543508-143543972,miR-548am-5p
chr4:143543508-143543972,miR-548ap-5p
chr4:143543508-143543972,miR-548aq-5p
chr4:143543508-143543972,miR-548ar-5p
chr4:143543508-143543972,miR-548as-5p
chr4:143543508-143543972,miR-548au-5p
chr4:143543508-143543972,miR-548av-5p
chr4:143543508-143543972,miR-548ay-5p
chr4:143543508-143543972,miR-548b-5p
chr4:143543508-143543972,miR-548bb-5p
chr4:143543508-143543972,miR-548c-5p
chr4:143543508-143543972,miR-548d-5p
chr4:143543508-143543972,miR-548h-5p
chr4:143543508-143543972,miR-548i
chr4:143543508-143543972,miR-548j-5p
chr4:143543508-143543972,miR-548k
chr4:143543508-143543972,miR-548l
chr4:143543508-143543972,miR-548o-5p
chr4:143543508-143543972,miR-548u
chr4:143543508-143543972,miR-548w
chr4:143543508-143543972,miR-548y
chr4:143543508-143543972,miR-557
chr4:143543508-143543972,miR-559
chr4:143543508-143543972,miR-561-3p
chr4:143543508-143543972,miR-562
chr4:143543508-143543972,miR-5681a
chr4:143543508-143543972,miR-5698
chr4:143543508-143543972,miR-5702
