hg38,miRNA
chr10:127175211-127177139,miR-1908-5p
chr10:127175211-127177139,miR-1909-3p
chr10:127175211-127177139,miR-191-3p
chr10:127175211-127177139,miR-191-5p
chr10:127175211-127177139,miR-1911-3p
chr10:127175211-127177139,miR-1914-3p
chr10:127175211-127177139,miR-1914-5p
chr10:127175211-127177139,miR-197-5p
chr10:127175211-127177139,miR-197-5p
chr10:127175211-127177139,miR-1972
chr10:127175211-127177139,miR-198
chr10:127175211-127177139,miR-202-5p
chr10:127175211-127177139,miR-203b-3p
chr10:127175211-127177139,miR-203b-5p
chr10:127175211-127177139,miR-204-5p
chr10:127175211-127177139,miR-211-5p
chr10:127175211-127177139,miR-215-3p
chr10:127175211-127177139,miR-217
chr10:127175211-127177139,miR-218-1-3p
chr10:127175211-127177139,miR-218-2-3p
chr10:127175211-127177139,miR-218-5p
chr10:127175211-127177139,miR-22-3p
chr10:127175211-127177139,miR-221-5p
chr10:127175211-127177139,miR-2276-5p
chr10:127175211-127177139,miR-2355-5p
chr10:127175211-127177139,miR-23a-5p
chr10:127175211-127177139,miR-23b-5p
chr10:127175211-127177139,miR-2861
chr10:127175211-127177139,miR-29b-2-5p
chr10:127175211-127177139,miR-3064-5p
chr10:127175211-127177139,miR-3074-3p
chr10:127175211-127177139,miR-30b-3p
chr10:127175211-127177139,miR-3116
chr10:127175211-127177139,miR-3119
chr10:127175211-127177139,miR-3131
chr10:127175211-127177139,miR-3132
chr10:127175211-127177139,miR-3140-3p
chr10:127175211-127177139,miR-3140-5p
chr10:127175211-127177139,miR-3141
chr10:127175211-127177139,miR-3150a-3p
chr10:127175211-127177139,miR-3150b-3p
chr10:127175211-127177139,miR-3158-3p
chr10:127175211-127177139,miR-3170
chr10:127175211-127177139,miR-3175
chr10:127175211-127177139,miR-3180-3p
chr10:127175211-127177139,miR-3183
chr10:127175211-127177139,miR-3188
chr10:127175211-127177139,miR-3192-5p
chr10:127175211-127177139,miR-3193
chr10:127175211-127177139,miR-3194-3p
chr10:127175211-127177139,miR-3199
chr10:127175211-127177139,miR-323a-5p
chr10:127175211-127177139,miR-326
chr10:127175211-127177139,miR-328-3p
chr10:127175211-127177139,miR-329-5p
chr10:127175211-127177139,miR-335-5p
chr10:127175211-127177139,miR-361-3p
chr10:127175211-127177139,miR-361-3p
chr10:127175211-127177139,miR-3610
chr10:127175211-127177139,miR-3612
chr10:127175211-127177139,miR-3616-3p
chr10:127175211-127177139,miR-3622a-3p
chr10:127175211-127177139,miR-3622a-5p
chr10:127175211-127177139,miR-3622b-3p
chr10:127175211-127177139,miR-363-5p
chr10:127175211-127177139,miR-3652
chr10:127175211-127177139,miR-3653-5p
chr10:127175211-127177139,miR-3657
chr10:127175211-127177139,miR-365a-5p
chr10:127175211-127177139,miR-365b-5p
chr10:127175211-127177139,miR-3665
chr10:127175211-127177139,miR-3667-3p
chr10:127175211-127177139,miR-3678-3p
chr10:127175211-127177139,miR-3680-3p
chr10:127175211-127177139,miR-3689a-3p
chr10:127175211-127177139,miR-3689b-3p
chr10:127175211-127177139,miR-3689c
chr10:127175211-127177139,miR-3692-5p
chr10:127175211-127177139,miR-381-5p
chr10:127175211-127177139,miR-382-5p
chr10:127175211-127177139,miR-3909
chr10:127175211-127177139,miR-3911
chr10:127175211-127177139,miR-3918
chr10:127175211-127177139,miR-3928-3p
chr10:127175211-127177139,miR-3929
chr10:127175211-127177139,miR-3934-5p
chr10:127175211-127177139,miR-3937
chr10:127175211-127177139,miR-3944-3p
chr10:127175211-127177139,miR-3960
chr10:127175211-127177139,miR-412-3p
chr10:127175211-127177139,miR-412-5p
chr10:127175211-127177139,miR-4268
chr10:127175211-127177139,miR-4269
chr10:127175211-127177139,miR-4290
chr10:127175211-127177139,miR-4306
chr10:127175211-127177139,miR-4307
chr10:127175211-127177139,miR-4417
chr10:127175211-127177139,miR-4419b
chr10:127175211-127177139,miR-4428
chr10:127175211-127177139,miR-4430
chr10:127175211-127177139,miR-4434
chr10:127175211-127177139,miR-4436b-3p
chr10:127175211-127177139,miR-4436b-5p
chr10:127175211-127177139,miR-4443
chr10:127175211-127177139,miR-4446-5p
chr10:127175211-127177139,miR-4448
chr10:127175211-127177139,miR-4450
chr10:127175211-127177139,miR-4455
chr10:127175211-127177139,miR-4462
chr10:127175211-127177139,miR-4467
chr10:127175211-127177139,miR-4468
chr10:127175211-127177139,miR-4471
chr10:127175211-127177139,miR-4474-3p
chr10:127175211-127177139,miR-4478
chr10:127175211-127177139,miR-4481
chr10:127175211-127177139,miR-4483
chr10:127175211-127177139,miR-4490
chr10:127175211-127177139,miR-4491
chr10:127175211-127177139,miR-4497
chr10:127175211-127177139,miR-4497
chr10:127175211-127177139,miR-450a-5p
chr10:127175211-127177139,miR-450b-5p
chr10:127175211-127177139,miR-4516
chr10:127175211-127177139,miR-452-3p
chr10:127175211-127177139,miR-4520-5p
chr10:127175211-127177139,miR-4527
chr10:127175211-127177139,miR-4531
chr10:127175211-127177139,miR-4534
chr10:127175211-127177139,miR-4535
chr10:127175211-127177139,miR-4537
chr10:127175211-127177139,miR-4540
chr10:127175211-127177139,miR-4632-5p
chr10:127175211-127177139,miR-4633-3p
chr10:127175211-127177139,miR-4639-3p
chr10:127175211-127177139,miR-4640-3p
chr10:127175211-127177139,miR-4640-5p
chr10:127175211-127177139,miR-4642
chr10:127175211-127177139,miR-4644
chr10:127175211-127177139,miR-4648
chr10:127175211-127177139,miR-4649-5p
chr10:127175211-127177139,miR-4651
chr10:127175211-127177139,miR-4654
chr10:127175211-127177139,miR-4657
chr10:127175211-127177139,miR-4659a-5p
chr10:127175211-127177139,miR-4663
chr10:127175211-127177139,miR-4667-3p
chr10:127175211-127177139,miR-4669
chr10:127175211-127177139,miR-4673
chr10:127175211-127177139,miR-4685-5p
chr10:127175211-127177139,miR-4687-5p
chr10:127175211-127177139,miR-4687-5p
chr10:127175211-127177139,miR-4690-5p
chr10:127175211-127177139,miR-4692
chr10:127175211-127177139,miR-4693-3p
chr10:127175211-127177139,miR-4693-3p
chr10:127175211-127177139,miR-4707-5p
chr10:127175211-127177139,miR-4714-3p
chr10:127175211-127177139,miR-4715-5p
chr10:127175211-127177139,miR-4716-5p
chr10:127175211-127177139,miR-4716-5p
chr10:127175211-127177139,miR-4721
chr10:127175211-127177139,miR-4723-3p
chr10:127175211-127177139,miR-4723-5p
chr10:127175211-127177139,miR-4726-5p
chr10:127175211-127177139,miR-4736
chr10:127175211-127177139,miR-4740-3p
chr10:127175211-127177139,miR-4743-5p
chr10:127175211-127177139,miR-4745-3p
chr10:127175211-127177139,miR-4745-5p
chr10:127175211-127177139,miR-4750-5p
chr10:127175211-127177139,miR-4751
chr10:127175211-127177139,miR-4753-5p
chr10:127175211-127177139,miR-4755-3p
chr10:127175211-127177139,miR-4755-5p
chr10:127175211-127177139,miR-4757-5p
chr10:127175211-127177139,miR-4764-3p
chr10:127175211-127177139,miR-4767
chr10:127175211-127177139,miR-4768-5p
chr10:127175211-127177139,miR-4769-5p
chr10:127175211-127177139,miR-4787-5p
chr10:127175211-127177139,miR-4792
chr10:127175211-127177139,miR-4797-3p
chr10:127175211-127177139,miR-4797-5p
chr10:127175211-127177139,miR-4802-5p
chr10:127175211-127177139,miR-483-3p.1
chr10:127175211-127177139,miR-490-5p
chr10:127175211-127177139,miR-491-5p
chr10:127175211-127177139,miR-492
chr10:127175211-127177139,miR-5006-3p
chr10:127175211-127177139,miR-5007-5p
chr10:127175211-127177139,miR-5008-3p
chr10:127175211-127177139,miR-5047
chr10:127175211-127177139,miR-505-5p
chr10:127175211-127177139,miR-507
chr10:127175211-127177139,miR-5088-3p
chr10:127175211-127177139,miR-5088-5p
chr10:127175211-127177139,miR-515-5p
chr10:127175211-127177139,miR-516a-5p
chr10:127175211-127177139,miR-516b-5p
chr10:127175211-127177139,miR-5192
chr10:127175211-127177139,miR-5192
chr10:127175211-127177139,miR-5194
chr10:127175211-127177139,miR-5195-5p
chr10:127175211-127177139,miR-519e-5p
chr10:127175211-127177139,miR-520a-5p
chr10:127175211-127177139,miR-520f-5p
chr10:127175211-127177139,miR-525-5p
chr10:127175211-127177139,miR-544b
chr10:127175211-127177139,miR-545-5p
chr10:127175211-127177139,miR-548aa
chr10:127175211-127177139,miR-548au-3p
chr10:127175211-127177139,miR-548t-3p
chr10:127175211-127177139,miR-550a-3-5p
chr10:127175211-127177139,miR-550a-5p
chr10:127175211-127177139,miR-550b-2-5p
chr10:127175211-127177139,miR-552-5p
chr10:127175211-127177139,miR-553
chr10:127175211-127177139,miR-557
chr10:127175211-127177139,miR-557
chr10:127175211-127177139,miR-5572
chr10:127175211-127177139,miR-558
chr10:127175211-127177139,miR-5581-3p
chr10:127175211-127177139,miR-5581-3p
chr10:127175211-127177139,miR-5581-5p
chr10:127175211-127177139,miR-5586-3p
chr10:127175211-127177139,miR-5586-3p
chr10:127175211-127177139,miR-566
chr10:127175211-127177139,miR-5692a
chr10:127175211-127177139,miR-5698
chr10:127175211-127177139,miR-5703
chr10:127175211-127177139,miR-571
chr10:127175211-127177139,miR-572
chr10:127175211-127177139,miR-574-5p
chr10:127175211-127177139,miR-585-3p
chr10:127175211-127177139,miR-586
chr10:127175211-127177139,miR-587
chr10:127175211-127177139,miR-589-5p
chr10:127175211-127177139,miR-591
chr10:127175211-127177139,miR-602
chr10:127175211-127177139,miR-6068
chr10:127175211-127177139,miR-608
chr10:127175211-127177139,miR-6089
chr10:127175211-127177139,miR-611
chr10:127175211-127177139,miR-6131
chr10:127175211-127177139,miR-6132
chr10:127175211-127177139,miR-615-5p
chr10:127175211-127177139,miR-629-3p
chr10:127175211-127177139,miR-629-5p
chr10:127175211-127177139,miR-636
chr10:127175211-127177139,miR-642a-5p
chr10:127175211-127177139,miR-644a
chr10:127175211-127177139,miR-645
chr10:127175211-127177139,miR-6499-5p
chr10:127175211-127177139,miR-650
chr10:127175211-127177139,miR-6500-5p
chr10:127175211-127177139,miR-6502-5p
chr10:127175211-127177139,miR-6503-3p
chr10:127175211-127177139,miR-6503-5p
chr10:127175211-127177139,miR-6504-5p
chr10:127175211-127177139,miR-6507-3p
chr10:127175211-127177139,miR-6509-3p
chr10:127175211-127177139,miR-6512-3p
chr10:127175211-127177139,miR-6514-5p
chr10:127175211-127177139,miR-6515-5p
chr10:127175211-127177139,miR-659-5p
chr10:127175211-127177139,miR-660-3p
chr10:127175211-127177139,miR-660-5p
chr10:127175211-127177139,miR-663a
chr10:127175211-127177139,miR-665
chr10:127175211-127177139,miR-670-3p
chr10:127175211-127177139,miR-670-5p
chr10:127175211-127177139,miR-6715a-3p
chr10:127175211-127177139,miR-6715b-5p
chr10:127175211-127177139,miR-6718-5p
chr10:127175211-127177139,miR-6720-3p
chr10:127175211-127177139,miR-6720-5p
chr10:127175211-127177139,miR-6721-5p
chr10:127175211-127177139,miR-6722-3p
chr10:127175211-127177139,miR-6727-5p
chr10:127175211-127177139,miR-6728-3p
chr10:127175211-127177139,miR-6728-5p
chr10:127175211-127177139,miR-6729-5p
chr10:127175211-127177139,miR-6731-5p
chr10:127175211-127177139,miR-6732-5p
chr10:127175211-127177139,miR-6734-3p
chr10:127175211-127177139,miR-6734-3p
chr10:127175211-127177139,miR-6735-5p
chr10:127175211-127177139,miR-6736-3p
chr10:127175211-127177139,miR-6737-3p
chr10:127175211-127177139,miR-6737-5p
chr10:127175211-127177139,miR-6738-5p
chr10:127175211-127177139,miR-6742-3p
chr10:127175211-127177139,miR-6744-3p
chr10:127175211-127177139,miR-6745
chr10:127175211-127177139,miR-6747-5p
chr10:127175211-127177139,miR-6749-5p
chr10:127175211-127177139,miR-6750-5p
chr10:127175211-127177139,miR-6752-3p
chr10:127175211-127177139,miR-6752-5p
chr10:127175211-127177139,miR-6754-3p
chr10:127175211-127177139,miR-6756-5p
chr10:127175211-127177139,miR-6759-3p
chr10:127175211-127177139,miR-6762-3p
chr10:127175211-127177139,miR-6765-3p
chr10:127175211-127177139,miR-6766-5p
chr10:127175211-127177139,miR-6767-5p
chr10:127175211-127177139,miR-6768-3p
chr10:127175211-127177139,miR-6769b-3p
chr10:127175211-127177139,miR-6770-3p
chr10:127175211-127177139,miR-6772-3p
chr10:127175211-127177139,miR-6775-3p
chr10:127175211-127177139,miR-6776-5p
chr10:127175211-127177139,miR-6778-3p
chr10:127175211-127177139,miR-6778-5p
chr10:127175211-127177139,miR-6779-3p
chr10:127175211-127177139,miR-6779-5p
chr10:127175211-127177139,miR-6780a-3p
chr10:127175211-127177139,miR-6780a-5p
chr10:127175211-127177139,miR-6782-3p
chr10:127175211-127177139,miR-6782-5p
chr10:127175211-127177139,miR-6783-3p
chr10:127175211-127177139,miR-6784-5p
chr10:127175211-127177139,miR-6787-5p
chr10:127175211-127177139,miR-6790-5p
chr10:127175211-127177139,miR-6791-3p
chr10:127175211-127177139,miR-6792-3p
chr10:127175211-127177139,miR-6793-5p
chr10:127175211-127177139,miR-6794-3p
chr10:127175211-127177139,miR-6799-5p
chr10:127175211-127177139,miR-6803-5p
chr10:127175211-127177139,miR-6804-3p
chr10:127175211-127177139,miR-6808-5p
chr10:127175211-127177139,miR-6810-5p
chr10:127175211-127177139,miR-6811-3p
chr10:127175211-127177139,miR-6812-5p
chr10:127175211-127177139,miR-6819-5p
chr10:127175211-127177139,miR-6821-5p
chr10:127175211-127177139,miR-6822-3p
chr10:127175211-127177139,miR-6826-3p
chr10:127175211-127177139,miR-6828-3p
chr10:127175211-127177139,miR-6829-3p
chr10:127175211-127177139,miR-6832-3p
chr10:127175211-127177139,miR-6833-3p
chr10:127175211-127177139,miR-6836-3p
chr10:127175211-127177139,miR-6836-5p
chr10:127175211-127177139,miR-6837-5p
chr10:127175211-127177139,miR-6838-3p
chr10:127175211-127177139,miR-6839-3p
chr10:127175211-127177139,miR-6840-5p
chr10:127175211-127177139,miR-6841-3p
chr10:127175211-127177139,miR-6842-3p
chr10:127175211-127177139,miR-6842-5p
chr10:127175211-127177139,miR-6843-3p
chr10:127175211-127177139,miR-6845-3p
chr10:127175211-127177139,miR-6845-3p
chr10:127175211-127177139,miR-6846-3p
chr10:127175211-127177139,miR-6849-3p
chr10:127175211-127177139,miR-6851-3p
chr10:127175211-127177139,miR-6852-5p
chr10:127175211-127177139,miR-6855-5p
chr10:127175211-127177139,miR-6857-5p
chr10:127175211-127177139,miR-6859-3p
chr10:127175211-127177139,miR-6861-3p
chr10:127175211-127177139,miR-6865-3p
chr10:127175211-127177139,miR-6868-3p
chr10:127175211-127177139,miR-6870-5p
chr10:127175211-127177139,miR-6873-3p
chr10:127175211-127177139,miR-6873-5p
chr10:127175211-127177139,miR-6874-5p
chr10:127175211-127177139,miR-6878-3p
chr10:127175211-127177139,miR-6879-5p
chr10:127175211-127177139,miR-6881-3p
chr10:127175211-127177139,miR-6884-3p
chr10:127175211-127177139,miR-6886-3p
chr10:127175211-127177139,miR-6889-3p
chr10:127175211-127177139,miR-6893-5p
chr10:127175211-127177139,miR-6895-5p
chr10:127175211-127177139,miR-7106-5p
chr10:127175211-127177139,miR-7107-3p
chr10:127175211-127177139,miR-7108-3p
chr10:127175211-127177139,miR-7110-5p
chr10:127175211-127177139,miR-7111-3p
chr10:127175211-127177139,miR-7111-5p
chr10:127175211-127177139,miR-7112-5p
chr10:127175211-127177139,miR-7113-5p
chr10:127175211-127177139,miR-7152-3p
chr10:127175211-127177139,miR-7153-3p
chr10:127175211-127177139,miR-7157-3p
chr10:127175211-127177139,miR-760
chr10:127175211-127177139,miR-764
chr10:127175211-127177139,miR-766-5p
chr10:127175211-127177139,miR-767-3p
chr10:127175211-127177139,miR-7704
chr10:127175211-127177139,miR-7843-5p
chr10:127175211-127177139,miR-7847-3p
chr10:127175211-127177139,miR-7974
chr10:127175211-127177139,miR-802
chr10:127175211-127177139,miR-8052
chr10:127175211-127177139,miR-8059
chr10:127175211-127177139,miR-8069
chr10:127175211-127177139,miR-8072
chr10:127175211-127177139,miR-8073
chr10:127175211-127177139,miR-8077
chr10:127175211-127177139,miR-8085
chr10:127175211-127177139,miR-875-3p
chr10:127175211-127177139,miR-877-3p
chr10:127175211-127177139,miR-888-3p
chr10:127175211-127177139,miR-891b
chr10:127175211-127177139,miR-891b
chr10:127175211-127177139,miR-92a-1-5p
chr10:127175211-127177139,miR-938
chr10:127175211-127177139,miR-939-3p
chr10:127175211-127177139,miR-942-3p
chr10:127175211-127177139,miR-942-5p
chr10:59832524-59852702,miR-106-5p
chr10:59832524-59852702,miR-106a-5p
chr10:59832524-59852702,miR-106b-5p
chr10:59832524-59852702,miR-10b-3p
chr10:59832524-59852702,miR-1237-3p
chr10:59832524-59852702,miR-124-5p
chr10:59832524-59852702,miR-1243
chr10:59832524-59852702,miR-1248
chr10:59832524-59852702,miR-1252-5p
chr10:59832524-59852702,miR-1253
chr10:59832524-59852702,miR-1266-3p
chr10:59832524-59852702,miR-1270
chr10:59832524-59852702,miR-129-5p
chr10:59832524-59852702,miR-1299
chr10:59832524-59852702,miR-1303
chr10:59832524-59852702,miR-141-5p
chr10:59832524-59852702,miR-142-5p
chr10:59832524-59852702,miR-145-3p
chr10:59832524-59852702,miR-145-5p
chr10:59832524-59852702,miR-1537-5p
chr10:59832524-59852702,miR-15a-3p
chr10:59832524-59852702,miR-17-5p
chr10:59832524-59852702,miR-17-5p
chr10:59832524-59852702,miR-183-3p
chr10:59832524-59852702,miR-185-5p
chr10:59832524-59852702,miR-192-5p
chr10:59832524-59852702,miR-192-5p
chr10:59832524-59852702,miR-196a-5p
chr10:59832524-59852702,miR-196b-5p
chr10:59832524-59852702,miR-20-5p
chr10:59832524-59852702,miR-204-5p
chr10:59832524-59852702,miR-205-3p
chr10:59832524-59852702,miR-2054
chr10:59832524-59852702,miR-20a-5p
chr10:59832524-59852702,miR-20b-5p
chr10:59832524-59852702,miR-21-5p
chr10:59832524-59852702,miR-211-5p
chr10:59832524-59852702,miR-215-5p
chr10:59832524-59852702,miR-215-5p
chr10:59832524-59852702,miR-217
chr10:59832524-59852702,miR-224-3p
chr10:59832524-59852702,miR-2276-3p
chr10:59832524-59852702,miR-24-3p
chr10:59832524-59852702,miR-26b-3p
chr10:59832524-59852702,miR-27b-5p
chr10:59832524-59852702,miR-29c-5p
chr10:59832524-59852702,miR-302a-5p
chr10:59832524-59852702,miR-3065-5p
chr10:59832524-59852702,miR-3074-5p
chr10:59832524-59852702,miR-3074-5p
chr10:59832524-59852702,miR-3120-3p
chr10:59832524-59852702,miR-3122
chr10:59832524-59852702,miR-3125
chr10:59832524-59852702,miR-3140-5p
chr10:59832524-59852702,miR-3152-3p
chr10:59832524-59852702,miR-3154
chr10:59832524-59852702,miR-3160-5p
chr10:59832524-59852702,miR-3173-3p
chr10:59832524-59852702,miR-3174
chr10:59832524-59852702,miR-3185
chr10:59832524-59852702,miR-3193
chr10:59832524-59852702,miR-3199
chr10:59832524-59852702,miR-32-3p
chr10:59832524-59852702,miR-335-5p
chr10:59832524-59852702,miR-3606-5p
chr10:59832524-59852702,miR-3609
chr10:59832524-59852702,miR-3616-5p
chr10:59832524-59852702,miR-3649
chr10:59832524-59852702,miR-3653-3p
chr10:59832524-59852702,miR-3654
chr10:59832524-59852702,miR-3655
chr10:59832524-59852702,miR-3658
chr10:59832524-59852702,miR-3661
chr10:59832524-59852702,miR-3670
chr10:59832524-59852702,miR-370-3p
chr10:59832524-59852702,miR-378g
chr10:59832524-59852702,miR-380-3p
chr10:59832524-59852702,miR-382-5p
chr10:59832524-59852702,miR-3913-5p
chr10:59832524-59852702,miR-3915
chr10:59832524-59852702,miR-3916
chr10:59832524-59852702,miR-3925-3p
chr10:59832524-59852702,miR-3928-3p
chr10:59832524-59852702,miR-425-3p
chr10:59832524-59852702,miR-425-5p
chr10:59832524-59852702,miR-4255
chr10:59832524-59852702,miR-4263
chr10:59832524-59852702,miR-4279
chr10:59832524-59852702,miR-4293
chr10:59832524-59852702,miR-4306
chr10:59832524-59852702,miR-431-5p
chr10:59832524-59852702,miR-4318
chr10:59832524-59852702,miR-4328
chr10:59832524-59852702,miR-4427
chr10:59832524-59852702,miR-4434
chr10:59832524-59852702,miR-4452
chr10:59832524-59852702,miR-4452
chr10:59832524-59852702,miR-4476
chr10:59832524-59852702,miR-4490
chr10:59832524-59852702,miR-4495
chr10:59832524-59852702,miR-4516
chr10:59832524-59852702,miR-4531
chr10:59832524-59852702,miR-4536-5p
chr10:59832524-59852702,miR-4635
chr10:59832524-59852702,miR-4635
chr10:59832524-59852702,miR-4644
chr10:59832524-59852702,miR-4649-5p
chr10:59832524-59852702,miR-4658
chr10:59832524-59852702,miR-4659a-3p
chr10:59832524-59852702,miR-4659a-3p
chr10:59832524-59852702,miR-4659b-3p
chr10:59832524-59852702,miR-4659b-3p
chr10:59832524-59852702,miR-4679
chr10:59832524-59852702,miR-4680-3p
chr10:59832524-59852702,miR-4693-5p
chr10:59832524-59852702,miR-4711-5p
chr10:59832524-59852702,miR-4772-3p
chr10:59832524-59852702,miR-4773
chr10:59832524-59852702,miR-4775
chr10:59832524-59852702,miR-4778-3p
chr10:59832524-59852702,miR-4778-3p
chr10:59832524-59852702,miR-4782-5p
chr10:59832524-59852702,miR-4785
chr10:59832524-59852702,miR-4796-3p
chr10:59832524-59852702,miR-489-3p
chr10:59832524-59852702,miR-495-5p
chr10:59832524-59852702,miR-5010-3p
chr10:59832524-59852702,miR-5096
chr10:59832524-59852702,miR-511-5p
chr10:59832524-59852702,miR-513b-3p
chr10:59832524-59852702,miR-513b-5p
chr10:59832524-59852702,miR-515-5p
chr10:59832524-59852702,miR-516b-5p
chr10:59832524-59852702,miR-518a-5p
chr10:59832524-59852702,miR-519-3p
chr10:59832524-59852702,miR-5192
chr10:59832524-59852702,miR-5195-3p
chr10:59832524-59852702,miR-5197-3p
chr10:59832524-59852702,miR-519d-3p
chr10:59832524-59852702,miR-519e-5p
chr10:59832524-59852702,miR-522-3p
chr10:59832524-59852702,miR-526b-5p
chr10:59832524-59852702,miR-526b-5p
chr10:59832524-59852702,miR-527
chr10:59832524-59852702,miR-544a-3p
chr10:59832524-59852702,miR-548a-3p
chr10:59832524-59852702,miR-548ac
chr10:59832524-59852702,miR-548ae-3p
chr10:59832524-59852702,miR-548ah-3p
